UTM_X	UTM_Y	GDP值
370530.646332	3421798.642539	55.674667
371535.602391	3421544.136911	116.484612
372540.541123	3421289.633159	108.544342
373545.462544	3421035.131261	78.760818
374550.366671	3420780.631191	68.063850
375555.253520	3420526.132929	40.814880
376560.123108	3420271.636450	60.497444
377564.975452	3420017.141731	114.912376
378569.810567	3419762.648749	158.290512
379574.628472	3419508.157481	1333.447510
380579.429181	3419253.667904	40.090237
381584.212713	3418999.179995	40.177525
382588.979083	3418744.693730	9.348571
383593.728308	3418490.209086	9.166085
384598.460405	3418235.726040	14.299732
385603.175390	3417981.244569	9.048657
386607.873280	3417726.764650	8.870521
387612.554091	3417472.286259	15.400464
388617.217840	3417217.809373	167.739365
389621.864544	3416963.333970	46.697556
390626.494219	3416708.860025	24.007734
391631.106882	3416454.387516	6.125468
392635.702549	3416199.916419	4.092816
299850.396307	3438752.322329	36.404182
300856.585229	3438497.625764	33.495640
301862.755647	3438242.932667	21.400473
302868.907576	3437988.243014	42.271133
303875.041035	3437733.556782	1.711902
304881.156038	3437478.873948	4.817568
305887.252604	3437224.194489	15.265749
306893.330748	3436969.518381	120.229645
307899.390487	3436714.845603	46.386818
308905.431839	3436460.176131	16.378590
309911.454819	3436205.509942	4.554149
310917.459445	3435950.847014	15.368616
311923.445733	3435696.187322	7.946013
312929.413699	3435441.530844	7.936050
313935.363362	3435186.877558	9.443536
314941.294736	3434932.227440	1.347417
315947.207839	3434677.580467	17.659836
316953.102688	3434422.936616	54.290878
317958.979299	3434168.295864	26.275333
318964.837688	3433913.658188	69.679321
319970.677874	3433659.023565	12.743131
320976.499871	3433404.391972	22.780848
321982.303698	3433149.763387	14.445866
322988.089370	3432895.137785	93.323250
323993.856904	3432640.515144	33.484318
324999.606317	3432385.895442	24.463936
326005.337626	3432131.278654	109.193695
327011.050847	3431876.664758	554.545410
328016.745996	3431622.053732	1076.331421
329022.423092	3431367.445551	737.492249
330028.082149	3431112.840192	936.329468
331033.723186	3430858.237634	1212.349365
332039.346218	3430603.637852	463.563477
333044.951262	3430349.040824	95.165085
334050.538335	3430094.446527	58.920250
335056.107453	3429839.854937	38.222610
336061.658634	3429585.266032	29.276991
337067.191893	3429330.679788	64.522568
338072.707248	3429076.096183	22.151049
339078.204715	3428821.515193	4.196132
340083.684310	3428566.936795	7.342945
341089.146051	3428312.360967	9.581448
342094.589954	3428057.787685	25.157442
343100.016036	3427803.216926	19.649696
344105.424313	3427548.648666	395.078278
345110.814802	3427294.082884	28.891117
346116.187520	3427039.519556	575.428406
347121.542482	3426784.958658	33.126934
348126.879707	3426530.400168	66.958847
349132.199210	3426275.844063	133.573242
350137.501008	3426021.290319	2586.206299
351142.785118	3425766.738913	158.559052
352148.051556	3425512.189823	123.313889
353153.300340	3425257.643025	95.408730
354158.531485	3425003.098497	122.986847
355163.745008	3424748.556214	89.031082
356168.940926	3424494.016154	194.503769
357174.119256	3424239.478294	71.163055
358179.280014	3423984.942610	39.659512
359184.423216	3423730.409081	20.595940
360189.548880	3423475.877681	44.866364
361194.657022	3423221.348389	727.227173
362199.747658	3422966.821181	80.686508
363204.820806	3422712.296035	113.612984
364209.876482	3422457.772926	1130.781860
365214.914702	3422203.251832	114.428917
366219.935483	3421948.732729	142.999817
367224.938842	3421694.215596	97.455482
368229.924795	3421439.700407	1827.825806
369234.893359	3421185.187141	463.907135
370239.844550	3420930.675774	955.291870
371244.778386	3420676.166284	100.429756
372249.694882	3420421.658645	80.598930
373254.594056	3420167.152837	45.438004
374259.475923	3419912.648835	448.185150
375264.340502	3419658.146617	17.685242
376269.187807	3419403.646158	27.732973
377274.017856	3419149.147437	155.684830
378278.830665	3418894.650430	3308.400635
379283.626251	3418640.155113	85.523094
380288.404630	3418385.661464	26.303411
381293.165820	3418131.169459	21.351255
382297.909836	3417876.679075	139.160141
383302.636696	3417622.190290	8.818285
384307.346415	3417367.703079	54.128250
385312.039011	3417113.217420	8.184547
386316.714500	3416858.733289	326.933594
387321.372898	3416604.250664	13.237946
388326.014223	3416349.769521	189.886993
389330.638491	3416095.289836	316.827942
390335.245717	3415840.811587	15.484343
391339.835920	3415586.334751	0.246188
300567.305122	3437629.844506	70.796310
301573.454122	3437375.149169	59.903564
303585.696640	3436865.768733	110.230766
304591.790191	3436611.083588	32.171555
305597.865292	3436356.401795	11.830790
306603.921960	3436101.723330	9.918374
307609.960212	3435847.048171	26.149277
308615.980064	3435592.376295	25.470095
309621.981532	3435337.707678	3.429022
310627.964635	3435083.042298	77.853729
311633.929388	3434828.380132	5.560103
312639.875807	3434573.721156	9.949675
313645.803911	3434319.065349	7.679996
314651.713714	3434064.412685	32.349400
315657.605235	3433809.763144	3.982192
316663.478490	3433555.116701	10.338142
317669.333495	3433300.473334	7.117166
318675.170267	3433045.833019	21.155094
319680.988822	3432791.195735	25.596292
320686.789179	3432536.561457	16.332531
321692.571352	3432281.930162	255.374298
322698.335359	3432027.301828	141.958176
323704.081216	3431772.676432	66.238182
324709.808941	3431518.053951	155.128235
325715.518549	3431263.434361	15.750542
326721.210058	3431008.817639	200.748123
327726.883484	3430754.203763	430.703857
328732.538843	3430499.592710	1423.125366
329738.176153	3430244.984456	51.470005
330743.795430	3429990.378978	58.573105
331749.396691	3429735.776254	1221.759521
332754.979952	3429481.176260	44.930920
333760.545230	3429226.578973	49.967861
334766.092542	3428971.984371	40.247990
335771.621904	3428717.392429	555.864685
336777.133333	3428462.803126	12.835878
337782.626846	3428208.216438	122.898621
338788.102459	3427953.632342	53.142517
339793.560189	3427699.050815	7.484539
340799.000053	3427444.471834	13.695832
341804.422066	3427189.895375	160.883606
342809.826247	3426935.321417	35.258545
343815.212611	3426680.749935	374.071259
344820.581175	3426426.180906	26.584631
345825.931956	3426171.614308	69.262627
346831.264971	3425917.050118	38.026623
347836.580235	3425662.488312	618.390808
348841.877767	3425407.928867	125.120361
349847.157581	3425153.371761	196.045273
350852.419696	3424898.816969	187.934769
351857.664127	3424644.264470	333.003906
352862.890891	3424389.714239	125.854820
353868.100005	3424135.166255	87.242836
354873.291486	3423880.620493	119.667702
355878.465349	3423626.076930	2489.465576
356883.621613	3423371.535544	125.287315
357888.760292	3423116.996312	1016.084167
358893.881405	3422862.459210	47.799133
359898.984967	3422607.924215	92.469963
360904.070996	3422353.391304	67.021263
361909.139507	3422098.860454	290.258331
362914.190518	3421844.331641	481.260895
363919.224044	3421589.804844	247.515533
364924.240104	3421335.280038	124.907623
365929.238712	3421080.757200	88.407684
366934.219887	3420826.236308	105.563789
367939.183644	3420571.717338	64.672546
368944.130000	3420317.200267	65.772308
369949.058971	3420062.685072	83.833504
370953.970575	3419808.171729	56.848110
371958.864828	3419553.660217	45.532425
372963.741747	3419299.150510	39.158154
373968.601347	3419044.642587	22.635096
374973.443647	3418790.136424	13.068645
375978.268661	3418535.631998	8.383084
376983.076408	3418281.129286	46.985634
377987.866903	3418026.628265	53.128735
378992.640163	3417772.128911	475.019623
379997.396205	3417517.631201	31.478653
381002.135045	3417263.135112	22.471483
382006.856699	3417008.640622	9.419205
383011.561186	3416754.147706	9.091613
384016.248520	3416499.656342	136.035660
385020.918719	3416245.166506	12.226448
386025.571799	3415990.678176	312.835815
387030.207778	3415736.191328	8.834613
388034.826670	3415481.705938	8.307159
389039.428493	3415227.221984	7.785774
300278.041760	3436762.038497	115.449577
301284.169336	3436507.340931	3.003829
303296.368969	3435997.955967	3.711055
304302.441059	3435743.268524	11.801369
305308.494688	3435488.584408	19.321003
306314.529872	3435233.903597	13.669308
307320.546628	3434979.226069	15.463059
308326.544972	3434724.551800	5.095925
309332.524922	3434469.880767	0.301809
310338.486493	3434215.212948	41.552994
311344.429703	3433960.548318	20.525545
312350.354568	3433705.886856	261.205963
313356.261105	3433451.228538	11.899986
314362.149330	3433196.573341	163.348358
315368.019261	3432941.921243	277.170380
316373.870913	3432687.272220	10.338142
317379.704304	3432432.626249	11.698803
318385.519451	3432177.983308	5.597441
319391.316369	3431923.343373	2.667031
320397.095076	3431668.706421	151.264359
321402.855589	3431414.072429	6.884778
322408.597923	3431159.441374	21.729986
323414.322096	3430904.813234	49.976913
324420.028124	3430650.187985	23.342985
325425.716024	3430395.565604	25.569221
326431.385813	3430140.946069	162.277634
327437.037507	3429886.329355	52.773243
328442.671123	3429631.715441	1028.864136
329448.286677	3429377.104302	168.016647
330453.884187	3429122.495917	801.939209
331459.463669	3428867.890261	55.149635
332465.025139	3428613.287313	42.767403
333470.568615	3428358.687048	39.586189
334476.094112	3428104.089445	18.944349
335481.601648	3427849.494479	72.686188
336487.091239	3427594.902128	73.229584
337492.562902	3427340.312369	49.529408
338498.016654	3427085.725178	176.564407
339503.452510	3426831.140533	13.489058
340508.870489	3426576.558410	27.178299
341514.270606	3426321.978787	339.690826
342519.652877	3426067.401641	16.354694
343525.017321	3425812.826948	30.740238
344530.363953	3425558.254685	12.974018
345535.692790	3425303.684829	17.411823
346541.003848	3425049.117357	61.738659
347546.297145	3424794.552247	73.880669
348551.572697	3424539.989474	64.392410
349556.830520	3424285.429016	181.160583
350562.070631	3424030.870850	244.057358
351567.293047	3423776.314953	340.842255
352572.497785	3423521.761302	124.146667
353577.684860	3423267.209872	152.061310
354582.854290	3423012.660643	200.007370
355588.006092	3422758.113589	138.104935
356593.140281	3422503.568689	220.547409
357598.256875	3422249.025919	152.290115
358603.355890	3421994.485256	121.936333
359608.437343	3421739.946677	85.629807
360613.501250	3421485.410159	46.390858
361618.547628	3421230.875678	502.418304
362623.576494	3420976.343212	68.488304
363628.587864	3420721.812737	127.951141
364633.581755	3420467.284231	1197.587524
365638.558184	3420212.757670	57.203754
366643.517166	3419958.233031	42.681274
367648.458719	3419703.710290	868.451233
368653.382860	3419449.189426	58.411140
369658.289604	3419194.670414	35.321053
370663.178969	3418940.153232	56.848110
371668.050971	3418685.637856	11.734823
372672.905626	3418431.124263	15.837740
373677.742952	3418176.612430	13.862662
374682.562965	3417922.102334	12.800034
375687.365681	3417667.593952	11.121249
376692.151118	3417413.087261	305.959381
377696.919291	3417158.582237	171.719574
378701.670217	3416904.078857	17.474768
379706.403913	3416649.577098	27.389660
380711.120396	3416395.076938	22.069719
381715.819682	3416140.578352	17.597763
382720.501787	3415886.081318	9.658263
383725.166729	3415631.585812	8.954854
384729.814523	3415377.091811	7.470008
385734.445187	3415122.599292	8.415569
386739.058737	3414868.108233	0.493560
299988.795154	3435894.207720	42.991783
300994.901297	3435639.507937	71.525627
305019.140800	3434620.742311	20.685299
306025.154493	3434366.059166	24.193148
307031.149745	3434111.379280	58.953007
308037.126574	3433856.702630	10.916598
309043.084996	3433602.029192	43.990894
310049.025029	3433347.358944	33.578453
311054.946688	3433092.691863	2.698251
312060.849990	3432838.027926	12.378327
313066.734952	3432583.367109	159.950958
314072.601592	3432328.709391	17.166292
315078.449924	3432074.054747	15.413002
316084.279967	3431819.403156	49.038025
317090.091737	3431564.754593	104.262123
318095.885250	3431310.109036	14.408522
319101.660523	3431055.466461	53.022160
320107.417573	3430800.826847	161.232498
321113.156417	3430546.190170	115.220200
322118.877071	3430291.556406	7.841677
323124.579551	3430036.925533	27.939631
324130.263875	3429782.297528	24.217169
325135.930059	3429527.672368	60.723331
326141.578120	3429273.050030	71.491516
327147.208075	3429018.430490	54.497444
328152.819940	3428763.813726	1028.864136
329158.413731	3428509.199715	38.898098
330163.989466	3428254.588433	85.810081
331169.547161	3427999.979858	118.642029
332175.086833	3427745.373967	525.630127
333180.608498	3427490.770736	143.964615
334186.112173	3427236.170143	289.134216
335191.597875	3426981.572164	137.066147
336197.065621	3426726.976776	2.063906
337202.515426	3426472.383957	2.982136
338207.947308	3426217.793684	20.573393
339213.361284	3425963.205932	69.128105
340218.757369	3425708.620680	214.551987
341224.135581	3425454.037904	28.745466
342229.495937	3425199.457581	10.207204
343234.838452	3424944.879688	22.149252
344240.163144	3424690.304202	12.831324
345245.470029	3424435.731100	15.652433
346250.759124	3424181.160358	26.944145
347256.030445	3423926.591955	21.294319
348261.284009	3423672.025866	19.506157
349266.519833	3423417.462068	100.807899
350271.737933	3423162.900540	327.534729
351276.938327	3422908.341256	2499.236572
352282.121030	3422653.784195	1738.576782
353287.286059	3422399.229333	198.076828
354292.433431	3422144.676647	162.405106
355297.563163	3421890.126114	147.463684
356302.675270	3421635.577712	170.109573
357307.769771	3421381.031416	149.937149
358312.846680	3421126.487203	139.263290
359317.906016	3420871.945052	71.130577
360322.947794	3420617.404938	40.067951
361327.972032	3420362.866838	37.149128
362332.978745	3420108.330729	66.393387
363337.967951	3419853.796589	74.991295
364342.939666	3419599.264394	59.244385
365347.893906	3419344.734120	40.516518
366352.830689	3419090.205746	121.067352
367357.750030	3418835.679247	54.358860
368362.651947	3418581.154601	30.666382
369367.536457	3418326.631784	25.750017
370372.403574	3418072.110773	16.904936
371377.253318	3417817.591545	7.517387
372382.085703	3417563.074078	11.352090
373386.900746	3417308.558347	192.249191
374391.698465	3417054.044330	111.955223
375396.478875	3416799.532003	5.737926
376401.241994	3416545.021344	6.842873
377405.987837	3416290.512329	8.066219
378410.716422	3416036.004935	13.375749
379415.427766	3415781.499139	13.490711
380420.121883	3415526.994918	16.660988
381424.798792	3415272.492248	4.615590
382429.458509	3415017.991107	13.241776
383434.101051	3414763.491471	5.016268
384438.726433	3414508.993316	2.150541
385443.334673	3414254.496621	2.028131
299699.565313	3435026.352159	12.466724
300705.650015	3434771.650170	5.899483
302717.763830	3434262.256220	0.232517
303723.792977	3434007.564213	25.543808
307747.724877	3432988.828766	7.953502
308753.661765	3432734.152935	20.372898
309759.580250	3432479.480271	9.367447
310765.480351	3432224.810750	17.984451
311771.362083	3431970.144349	275.932678
312777.225463	3431715.481045	12.219551
313783.070509	3431460.820817	12.193687
314788.897236	3431206.163639	12.125718
315794.705661	3430951.509490	47.800621
316800.495801	3430696.858347	13.144562
317806.267673	3430442.210185	15.104315
318812.021294	3430187.564984	15.469275
319817.756679	3429932.922719	14.424744
320823.473846	3429678.283367	12.462844
321829.172811	3429423.646906	8.841813
322834.853592	3429169.013312	2.991144
323840.516204	3428914.382562	290.147644
324846.160664	3428659.754634	86.995872
325851.786990	3428405.129505	36.529224
326857.395197	3428150.507150	32.145302
327862.985303	3427895.887549	41.136227
328868.557323	3427641.270676	478.311829
329874.111276	3427386.656510	302.225555
330879.647176	3427132.045027	75.737778
331885.165042	3426877.436204	478.233124
332890.664889	3426622.830018	6.685945
333896.146734	3426368.226447	8.747040
334901.610595	3426113.625466	2.359196
335907.056487	3425859.027054	9.142114
336912.484427	3425604.431187	21.985016
337917.894432	3425349.837842	9.470407
338923.286519	3425095.246995	457.342773
339928.660703	3424840.658625	6.894469
340934.017003	3424586.072707	29.050001
341939.355434	3424331.489219	6.230182
342944.676013	3424076.908138	13.975580
343949.978757	3423822.329441	15.730923
344955.263682	3423567.753104	153.287354
345960.530806	3423313.179104	15.896134
346965.780144	3423058.607419	25.178974
347971.011713	3422804.038025	53.654758
348976.225530	3422549.470900	505.948669
349981.421612	3422294.906020	240.895370
350986.599975	3422040.343361	677.834534
351991.760636	3421785.782902	2061.323242
352996.903611	3421531.224619	1476.462891
354002.028917	3421276.668489	183.867386
355007.136571	3421022.114488	147.561646
356012.226589	3420767.562594	116.177589
357017.298988	3420513.012783	557.709229
358022.353785	3420258.465033	76.946884
359027.390996	3420003.919321	72.302414
360032.410637	3419749.375622	36.956367
361037.412726	3419494.833915	63.829018
362042.397279	3419240.294176	64.266228
363047.364313	3418985.756381	65.260643
364052.313844	3418731.220509	74.330017
365057.245889	3418476.686535	45.355473
366062.160464	3418222.154437	43.312317
367067.057587	3417967.624191	280.527893
368071.937273	3417713.095774	12.973054
369076.799539	3417458.569163	6.225233
370081.644402	3417204.044336	8.868808
371086.471879	3416949.521268	6.318232
372091.281986	3416694.999937	6.097514
373096.074739	3416440.480320	72.307976
374100.850156	3416185.962393	5.082901
375105.608253	3415931.446133	5.262321
376110.349046	3415676.931518	6.379526
377115.072552	3415422.418524	7.428687
378119.778788	3415167.907127	9.660872
381133.794040	3414404.382293	21.738966
299410.352244	3434158.471796	27.257168
300416.415498	3433903.767613	5.899483
308464.255237	3431866.251980	12.461774
310476.030702	3431356.904961	81.165962
311481.890856	3431102.236108	173.929489
312487.732646	3430847.570329	23.824806
313493.556090	3430592.907601	15.138088
314499.361203	3430338.247901	12.447886
315505.148003	3430083.591207	21.696499
316510.916507	3429828.937494	69.390038
317516.666730	3429574.286740	26.229143
318522.398689	3429319.638923	239.642715
319528.112402	3429064.994018	547.674133
320533.807885	3428810.352004	10.546619
321539.485154	3428555.712856	139.932022
322545.144227	3428301.076553	8.736259
323550.785119	3428046.443070	6.561258
324556.407848	3427791.812386	247.645142
325562.012431	3427537.184477	535.223633
326567.598883	3427282.559319	182.362717
327573.167221	3427027.936891	554.076355
328578.717463	3426773.317169	11.205701
329584.249625	3426518.700129	12.245049
330589.763723	3426264.085750	60.317928
331595.259775	3426009.474007	103.184769
332600.737796	3425754.864878	15.574170
333606.197804	3425500.258340	132.194946
334611.639815	3425245.654370	43.507534
335617.063846	3424991.052944	31.876654
336622.469913	3424736.454040	188.429398
337627.858033	3424481.857635	9.854211
338633.228223	3424227.263705	7.924801
339638.580500	3423972.672228	6.894469
340643.914879	3423718.083180	4.662035
341649.231378	3423463.496539	5.037982
342654.530014	3423208.912281	9.539263
343659.810802	3422954.330384	20.142279
344665.073760	3422699.750823	40.085114
345670.318904	3422445.173577	35.941128
346675.546251	3422190.598622	36.849297
347680.755817	3421936.025935	58.187248
348685.947620	3421681.455493	95.520592
349691.121675	3421426.887273	119.847054
350696.278000	3421172.321252	661.958069
351701.416611	3420917.757406	1882.942261
352706.537524	3420663.195713	660.797791
353711.640757	3420408.636150	133.539398
354716.726326	3420154.078693	96.090675
355721.794247	3419899.523319	56.580212
356726.844537	3419644.970006	148.668274
357731.877213	3419390.418729	56.771126
358736.892291	3419135.869467	26.719263
359741.889788	3418881.322196	168.848969
360746.869721	3418626.776893	64.471123
361751.832106	3418372.233534	57.981773
362756.776960	3418117.692097	65.260643
363761.704300	3417863.152559	112.436096
364766.614141	3417608.614896	390.982300
365771.506501	3417354.079085	30.203859
366776.381397	3417099.545104	7.509139
367781.238844	3416845.012928	4.647783
368786.078860	3416590.482536	4.583982
369790.901461	3416335.953903	4.839731
370795.706664	3416081.427007	3.540582
371800.494484	3415826.901824	3.588652
372805.264940	3415572.378332	4.291284
373810.018048	3415317.856507	4.290411
308174.865421	3430998.326309	11.592972
309180.740789	3430743.648846	19.962339
310186.597749	3430488.974479	38.190662
311192.436317	3430234.303185	227.258606
312198.256510	3429979.634942	20.539692
313204.058344	3429724.969727	12.489881
314209.841837	3429470.307517	55.440430
315215.607004	3429215.648288	277.196289
316221.353862	3428960.992017	210.675156
317227.082428	3428706.338683	33.833031
318232.792719	3428451.688261	34.856297
319238.484752	3428197.040728	254.844116
320244.158543	3427942.396063	17.436983
321249.814108	3427687.754240	1.859614
322255.451465	3427433.115239	4.161950
323261.070630	3427178.479035	112.071709
324266.671620	3426923.845606	22.593794
325272.254451	3426669.214929	285.939667
326277.819141	3426414.586980	31.331738
327283.365705	3426159.961736	31.152895
328288.894160	3425905.339176	18.568127
329294.404524	3425650.719275	27.744152
330299.896812	3425396.102010	381.539642
331305.371042	3425141.487359	24.112043
332310.827230	3424886.875298	19.085192
333316.265392	3424632.265805	163.157822
334321.685546	3424377.658856	7.455596
335327.087708	3424123.054429	9.516961
336332.471894	3423868.452500	31.969440
337337.838122	3423613.853046	19.784206
338343.186407	3423359.256045	19.901678
339348.516768	3423104.661472	6.380267
340353.829219	3422850.069306	124.464211
341359.123778	3422595.479523	67.627563
342364.400462	3422340.892100	7.871254
343369.659287	3422086.307014	19.135164
344374.900270	3421831.724242	53.480709
345380.123427	3421577.143761	487.204834
346385.328776	3421322.565547	57.530487
347390.516332	3421067.989578	69.681030
348395.686112	3420813.415831	76.892403
349400.838133	3420558.844283	2567.592285
350405.972412	3420304.274910	1223.325928
351411.088965	3420049.707689	564.646301
352416.187809	3419795.142598	123.279289
353421.268960	3419540.579613	72.720695
354426.332436	3419286.018711	73.473801
355431.378252	3419031.459869	44.443737
356436.406426	3418776.903065	30.518549
357441.416973	3418522.348274	62.295738
358446.409911	3418267.795474	48.191109
359451.385256	3418013.244642	500.882050
360456.343026	3417758.695754	111.580063
361461.283235	3417504.148788	98.113525
362466.205902	3417249.603720	119.404808
363471.111042	3416995.060527	84.456306
364475.998672	3416740.519187	62.781540
365480.868810	3416485.979675	21.707140
366485.721470	3416231.441970	6.034217
367490.556671	3415976.906047	4.998388
368495.374429	3415722.371884	4.687904
369500.174760	3415467.839457	3.625350
370504.957681	3415213.308744	26.418190
371509.723208	3414958.779721	22.166628
308891.346125	3429875.696059	3.610780
309897.181503	3429621.019287	6.186902
310902.998477	3429366.345564	124.863106
311908.797064	3429111.674869	41.210297
312914.577281	3428857.007178	277.584290
313920.339144	3428602.342468	135.113571
314926.082671	3428347.680716	212.450363
315931.807876	3428093.021900	179.391083
316937.514778	3427838.365996	156.543777
317943.203393	3427583.712981	10.757072
318948.873738	3427329.062832	103.145775
319954.525829	3427074.415526	21.308971
320960.159682	3426819.771041	195.722885
321965.775316	3426565.129353	217.729279
322971.372746	3426310.490440	15.197776
323976.951989	3426055.854277	6.069889
324982.513061	3425801.220843	10.123345
325988.055980	3425546.590114	10.377271
326993.580762	3425291.962067	12.122785
327999.087423	3425037.336680	41.070858
329004.575981	3424782.713928	346.667389
330010.046451	3424528.093790	5.659853
331015.498851	3424273.476242	290.211487
332020.933198	3424018.861261	22.730402
333026.349507	3423764.248825	13.335335
334031.747796	3423509.638909	239.686768
335037.128081	3423255.031491	11.294683
336042.490379	3423000.426549	7.874128
337047.834706	3422745.824058	19.836992
338053.161080	3422491.223996	15.603534
339058.469516	3422236.626340	6.088691
340063.760032	3421982.031067	58.234592
341069.032644	3421727.438153	13.597439
342074.287369	3421472.847577	26.674232
343079.524222	3421218.259314	33.376102
344084.743222	3420963.673341	94.511475
345089.944385	3420709.089637	1272.991211
346095.127727	3420454.508176	101.497826
347100.293265	3420199.928937	69.853905
348105.441015	3419945.351897	50.814262
349110.570994	3419690.777031	109.877464
350115.683220	3419436.204318	357.905029
351120.777707	3419181.633734	564.646301
352125.854474	3418927.065256	66.547272
353130.913536	3418672.498861	57.539787
354135.954911	3418417.934526	160.429672
355140.978615	3418163.372228	27.084223
356145.984664	3417908.811943	22.188435
357150.973075	3417654.253650	19.760714
358155.943865	3417399.697323	33.853622
359160.897051	3417145.142941	109.294716
360165.832648	3416890.590480	1666.926636
361170.750674	3416636.039918	139.496262
362175.651146	3416381.491231	168.162964
363180.534079	3416126.944395	1211.727539
364185.399491	3415872.399389	54.854023
365190.247398	3415617.856188	17.479744
366195.077816	3415363.314770	5.890777
367199.890763	3415108.775112	4.796022
368204.686255	3414854.237190	5.651389
369209.464308	3414599.700981	30.426256
370214.224939	3414345.166463	21.458513
309607.781971	3428753.039368	74.912613
310613.577344	3428498.363228	216.446594
311619.354318	3428243.690091	64.295128
312625.112910	3427989.019936	12.876045
313630.853136	3427734.352738	11.169552
314636.575013	3427479.688475	26.897541
315642.278559	3427225.027124	5.225111
316647.963788	3426970.368662	149.189011
317653.630719	3426715.713065	22.642370
318659.279368	3426461.060312	195.927139
319664.909751	3426206.410378	8.400076
320670.521886	3425951.763241	180.710098
321676.115788	3425697.118878	20.241224
322681.691475	3425442.477266	12.964718
323687.248963	3425187.838382	7.453770
324692.788269	3424933.202202	6.176219
325698.309410	3424678.568705	152.767029
326703.812401	3424423.937866	21.305479
327709.297261	3424169.309664	41.070858
328714.764004	3423914.684074	225.291534
329720.212650	3423660.061073	213.887833
330725.643212	3423405.440640	27.891111
331731.055710	3423150.822750	39.459980
332736.450158	3422896.207382	12.569445
333741.826574	3422641.594510	169.859665
334747.184975	3422386.984114	108.292206
335752.525377	3422132.376169	3.981003
336757.847796	3421877.770653	4.740065
337763.152250	3421623.167542	7.616581
338768.438755	3421368.566814	9.264221
339773.707327	3421113.968446	18.794729
340778.957984	3420859.372413	17.175938
341784.190741	3420604.778695	60.675617
342789.405616	3420350.187266	59.887245
343794.602626	3420095.598105	134.841125
344799.781786	3419841.011188	83.233307
345804.943114	3419586.426492	122.378220
346810.086625	3419331.843995	65.229736
347815.212338	3419077.263672	42.291363
348820.320268	3418822.685502	1328.989868
349825.410432	3418568.109460	102.836029
350830.482846	3418313.535524	132.457794
351835.537528	3418058.963671	53.380386
352840.574494	3417804.393878	62.587418
353845.593760	3417549.826121	40.894009
354850.595343	3417295.260377	29.610514
355855.579260	3417040.696625	26.562187
356860.545528	3416786.134839	28.715483
357865.494162	3416531.574998	81.021194
358870.425180	3416277.017078	163.340134
359875.338599	3416022.461056	181.188705
360880.234434	3415767.906909	154.653793
361885.112702	3415513.354613	104.423714
362889.973421	3415258.804147	55.552708
363894.816606	3415004.255486	30.059710
364899.642275	3414749.708608	21.025635
365904.450443	3414495.163489	9.697289
366909.241128	3414240.620106	34.582405
308312.606972	3428139.716253	93.769798
309318.399163	3427885.034704	7.810956
310324.172927	3427630.356158	34.570473
311329.928280	3427375.680592	75.018341
312335.665239	3427121.007984	150.957993
313341.383820	3426866.338310	66.050278
314347.084041	3426611.671547	17.403282
315352.765918	3426357.007673	38.358311
316358.429468	3426102.346664	13.274938
317364.074707	3425847.688497	60.759888
318369.701653	3425593.033150	12.954459
319375.310320	3425338.380600	12.486147
320380.900728	3425083.730823	7.399710
321386.472891	3424829.083797	89.637283
322392.026827	3424574.439498	91.213531
323397.562553	3424319.797903	98.508614
324403.080084	3424065.158990	9.782260
325408.579439	3423810.522735	8.703228
326414.060632	3423555.889116	17.712765
327419.523682	3423301.258110	24.245171
328424.968605	3423046.629693	12.390472
329430.395416	3422792.003842	26.766235
330435.804134	3422537.380535	38.968033
331441.194775	3422282.759748	26.514826
332446.567355	3422028.141459	6.877739
333451.921890	3421773.525643	5.424850
334457.258399	3421518.912280	4.475605
335462.576897	3421264.301344	3.981003
336467.877400	3421009.692814	13.358958
337473.159926	3420755.086666	8.890085
338478.424492	3420500.482878	11.354044
339483.671113	3420245.881425	779.354797
340488.899807	3419991.282286	81.414536
341494.110590	3419736.685436	83.933884
342499.303478	3419482.090854	109.033127
343504.478489	3419227.498515	171.500534
344509.635639	3418972.908398	81.961975
345514.774945	3418718.320478	70.996445
346519.896423	3418463.734734	45.091648
347525.000090	3418209.151141	10.748847
348530.085963	3417954.569676	13.160380
349535.154058	3417699.990317	42.434776
350540.204392	3417445.413041	53.251152
351545.236981	3417190.837825	36.104877
352550.251842	3416936.264644	29.981009
353555.248992	3416681.693477	23.884890
354560.228447	3416427.124300	90.436249
355565.190225	3416172.557091	31.877604
356570.134340	3415917.991825	52.512028
357575.060811	3415663.428481	94.151505
358579.969654	3415408.867034	125.664719
359584.860886	3415154.307462	116.439758
360589.734522	3414899.749742	94.372993
361594.590580	3414645.193850	92.892326
362599.429076	3414390.639764	44.122105
363604.250027	3414136.087460	36.234951
364609.053450	3413881.536916	233.070709
365613.839361	3413626.988108	62.301365
308023.262502	3427271.689199	69.895462
309029.033088	3427017.005278	175.218155
310034.785235	3426762.324338	21.490742
311040.518959	3426507.646354	36.052818
312046.234277	3426252.971304	206.362030
313051.931207	3425998.299165	38.974976
314057.609763	3425743.629914	129.593094
315063.269964	3425488.963529	170.009354
316068.911826	3425234.299985	63.142410
317074.535366	3424979.639260	158.408417
318080.140600	3424724.981331	23.147898
319085.727545	3424470.326175	81.371597
320091.296217	3424215.673770	3.328308
321096.846634	3423961.024091	6.039588
322102.378811	3423706.377117	10.554266
323107.892767	3423451.732823	10.031100
324113.388516	3423197.091188	174.632462
325118.866077	3422942.452188	22.820230
