UTM_X	UTM_Y	GDP值
418220.746057	4395317.062849	3425.729980
419262.601495	4395117.762758	337.800140
420304.450034	4394918.497565	425.775055
421346.291691	4394719.267247	110.548431
422388.126485	4394520.071785	78.218987
423429.954433	4394320.911158	88.976151
424471.775552	4394121.785346	902.908386
425513.589862	4393922.694327	33.542831
426555.397380	4393723.638081	91.533836
427597.198124	4393524.616587	23.425341
428638.992111	4393325.629826	11.958104
429680.779360	4393126.677775	9.707328
430722.559888	4392927.760415	12.597003
431764.333714	4392728.877726	230.000305
432806.100854	4392530.029685	9.527285
433847.861328	4392331.216273	8.142520
434889.615153	4392132.437470	6.085931
435931.362347	4391933.693253	9.313778
436973.102928	4391734.983604	11.697412
438014.836914	4391536.308501	774.378784
439056.564322	4391337.667923	30.268684
440098.285170	4391139.061850	25.270023
441139.999478	4390940.490261	526.491211
442181.707261	4390741.953136	22.649704
443223.408539	4390543.450454	34.723328
444265.103329	4390344.982195	89.493340
445306.791649	4390146.548337	26.723883
446348.473517	4389948.148860	17.794899
447390.148950	4389749.783743	231.095276
448431.817968	4389551.452967	10.727893
449473.480587	4389353.156509	9.047539
450515.136826	4389154.894350	9.635205
451556.786703	4388956.666468	3.151142
452598.430235	4388758.472844	26.029150
453640.067440	4388560.313456	4.539822
454681.698337	4388362.188284	6.400149
455723.322942	4388164.097307	19.100033
456764.941275	4387966.040505	276.906464
457806.553353	4387768.017857	13.738738
458848.159194	4387570.029342	27.942465
459889.758816	4387372.074939	33.558414
460931.352237	4387174.154628	62.061470
461972.939474	4386976.268389	8.519064
463014.520547	4386778.416200	5.890615
464056.095471	4386580.598040	15.587193
465097.664267	4386382.813891	6.850617
466139.226950	4386185.063729	119.171623
467180.783541	4385987.347536	18.544907
468222.334055	4385789.665289	15.657580
469263.878512	4385592.016970	169.504227
470305.416929	4385394.402556	122.944733
471346.949324	4385196.822027	77.584511
472388.475716	4384999.275363	44.175285
473429.996121	4384801.762542	188.570740
480720.472859	4383420.118689	246.704987
365883.030309	4404464.535688	0.014876
366925.243461	4404263.458070	0.023802
371094.018212	4403459.506373	0.006761
374220.518024	4402856.918740	0.011911
375262.669248	4402656.127732	0.003155
381515.416333	4401452.131372	0.090384
382557.514305	4401251.590069	1.657040
383599.604741	4401051.084355	0.025107
384641.687659	4400850.614210	0.012503
385683.763076	4400650.179614	0.023802
389851.990101	4399848.796304	0.005955
390894.028285	4399648.539143	0.044628
391936.059076	4399448.317406	0.135437
399230.069103	4398047.755427	0.045192
400272.041391	4397847.816351	0.067719
403397.914933	4397248.210480	0.150640
405481.794704	4396848.649157	0.343339
406523.723866	4396648.921212	8.461385
407565.645902	4396449.228382	346.526154
408607.560831	4396249.570649	13.391422
409649.468671	4396049.947990	26.022831
410691.369439	4395850.360386	668.713989
411733.263153	4395650.807816	1331.725220
412775.149831	4395451.290259	773.398621
413817.029492	4395251.807695	584.231873
414858.902152	4395052.360103	801.181213
415900.767830	4394852.947463	914.036072
416942.626543	4394653.569753	760.504272
417984.478310	4394454.226954	69.161858
419026.323149	4394254.919044	188.236099
420068.161077	4394055.646003	264.245331
421109.992112	4393856.407811	62.098186
422151.816271	4393657.204447	51.903137
423193.633574	4393458.035890	484.569061
424235.444038	4393258.902119	183.258163
425277.247680	4393059.803114	54.945847
426319.044519	4392860.738855	38.047920
427360.834573	4392661.709321	124.554176
428402.617859	4392462.714490	17.852592
429444.394395	4392263.754343	10.224703
430486.164199	4392064.828859	206.967499
431527.927290	4391865.938017	24.530127
432569.683684	4391667.081797	9.733254
433611.433400	4391468.260177	164.908829
434653.176456	4391269.473138	19.364538
435694.912869	4391070.720659	23.771589
436736.642658	4390872.002719	27.855976
437778.365841	4390673.319297	691.750122
438820.082435	4390474.670373	78.887878
439861.792458	4390276.055927	253.151855
440903.495928	4390077.475936	38.686840
441945.192864	4389878.930382	30.463907
442986.883282	4389680.419243	34.061478
444028.567201	4389481.942499	140.312653
445070.244639	4389283.500128	77.809692
446111.915614	4389085.092111	16.039806
447153.580143	4388886.718427	17.742256
448195.238245	4388688.379054	45.647854
449236.889938	4388490.073973	119.979362
450278.535238	4388291.803163	7.018840
451320.174165	4388093.566603	18.390078
452361.806737	4387895.364272	7.235463
453403.432970	4387697.196150	6.986918
454445.052883	4387499.062216	4.530484
455486.666495	4387300.962450	32.131195
456528.273822	4387102.896831	55.463158
457569.874883	4386904.865337	79.127838
458611.469695	4386706.867949	30.216190
459653.058278	4386508.904647	137.801132
460694.640648	4386310.975408	19.207523
461736.216823	4386113.080213	5.679376
462777.786822	4385915.219040	6.320405
464860.908362	4385519.598681	3.759403
466944.005411	4385124.114166	23.094133
467985.544796	4384926.422798	7.168373
469027.078113	4384728.765329	3.711531
470068.605378	4384531.141738	7.866851
471110.126610	4384333.552004	26.227020
472151.641827	4384135.996107	209.353439
473193.151047	4383938.474027	38.857964
474234.654288	4383740.985742	471.441711
475276.151567	4383543.531231	63.199074
480483.549172	4382556.764577	46.587524
365647.285177	4403602.045697	0.017851
375026.833310	4401793.578966	0.017866
382321.607103	4400388.994031	0.180768
383363.687312	4400188.481453	0.045192
384405.759992	4399988.004416	0.044628
385447.825161	4399787.562900	0.023802
387531.933035	4399386.786348	0.005227
388573.975776	4399186.451271	0.002613
389616.011076	4398986.151633	0.002978
390658.038954	4398785.887412	0.047604
391700.059428	4398585.658589	0.071405
398993.996917	4397185.046225	0.030128
400035.958797	4396985.099840	0.090291
401077.913434	4396785.188667	0.093349
406287.578585	4395786.160263	80.891403
407329.490134	4395586.459931	357.766479
408371.394564	4395386.794666	61.280231
409413.291894	4395187.164448	17.152060
410455.182141	4394987.569258	458.716248
411497.065322	4394788.009073	894.883850
412538.941456	4394588.483874	790.104858
413580.810561	4394388.993640	446.851654
414622.672655	4394189.538350	78.306892
415664.527755	4393990.117984	324.771332
416706.375879	4393790.732522	249.681793
417748.217045	4393591.381941	62.544682
418790.051272	4393392.066223	304.185211
419831.878577	4393192.785346	137.723755
420873.698977	4392993.539289	46.038223
421915.512491	4392794.328033	435.675964
422957.319137	4392595.151556	44.785736
423999.118932	4392396.009838	347.759827
425040.911895	4392196.902858	803.719543
426082.698042	4391997.830596	170.129456
427124.477394	4391798.793030	22.112396
428166.249966	4391599.790142	185.317764
429208.015777	4391400.821908	8.293753
430249.774845	4391201.888310	238.880615
431291.527188	4391002.989327	26.239918
432333.272823	4390804.124937	2.211988
433375.011769	4390605.295121	9.711211
434416.744044	4390406.499857	11.843916
435458.469664	4390207.739125	17.122540
436500.188649	4390009.012905	30.610962
437541.901017	4389810.321175	27.473303
438583.606784	4389611.663915	110.378670
439625.305969	4389413.041105	19.622477
440666.998591	4389214.452724	55.273640
441708.684666	4389015.898750	40.466980
442750.364212	4388817.379165	49.673145
443792.037249	4388618.893946	15.850053
444833.703792	4388420.443074	504.954010
445875.363862	4388222.026527	95.552521
446917.017474	4388023.644285	54.591507
447958.664648	4387825.296327	131.923813
449000.305401	4387626.982633	7.862122
450041.939752	4387428.703183	7.498384
451083.567717	4387230.457954	12.165519
452125.189315	4387032.246927	13.026259
453166.804564	4386834.070082	60.281685
454208.413482	4386635.927397	8.670146
455250.016086	4386437.818851	12.022227
456291.612396	4386239.744425	83.078621
457333.202427	4386041.704097	36.755707
458374.786200	4385843.697847	28.090652
459416.363730	4385645.725655	17.197641
460457.935037	4385447.787498	7.250153
461499.500139	4385249.883358	4.132223
466707.233187	4384260.872170	6.536076
467748.761430	4384063.171690	55.974174
468790.283594	4383865.505082	7.001498
469831.799695	4383667.872324	6.205509
473997.803836	4382877.679385	25.176409
475039.289895	4382680.215570	21.007597
365411.547155	4402739.546052	0.160662
372706.734788	4401332.664901	0.012553
374791.004370	4400931.020640	0.006344
383127.776782	4399325.869074	0.083306
384169.839212	4399125.385155	0.059504
385211.894120	4398924.936730	0.047604
386253.941522	4398724.523777	0.004642
387295.981436	4398524.146275	0.005227
388338.013882	4398323.804206	0.026134
389380.038876	4398123.497546	0.002613
391464.066580	4397722.990378	0.401655
392506.069326	4397522.789828	0.029752
400841.827109	4395922.455519	0.031116
401883.764076	4395722.572183	0.121490
403967.616371	4395322.910921	0.051588
405009.531734	4395123.132953	0.073542
406051.439931	4394923.390066	0.102782
407093.340981	4394723.682241	167.848083
408135.234900	4394524.009455	150.814163
409177.121707	4394324.371689	1.808515
410219.001420	4394124.768922	4.422502
411260.874057	4393925.201134	513.439270
412302.739635	4393725.668303	1511.649658
413344.598172	4393526.170409	195.297546
414386.449686	4393326.707432	34.683308
415428.294196	4393127.279351	175.244385
416470.131719	4392927.886145	24.836344
417511.962272	4392728.527794	18.663065
418553.785874	4392529.204278	804.350952
419595.602543	4392329.915575	501.894104
420637.412297	4392130.661664	66.403595
421679.215153	4391931.442526	1566.144409
422721.011129	4391732.258140	52.200668
423762.800243	4391533.108485	523.369812
424804.582514	4391333.993540	218.876129
425846.357959	4391134.913285	40.444050
426888.126595	4390935.867700	41.679939
427929.888441	4390736.856763	170.310760
428971.643515	4390537.880454	5.269108
430013.391834	4390338.938753	13.159338
431055.133417	4390140.031638	17.464849
432096.868282	4389941.159089	3.770195
433138.596445	4389742.321086	8.786007
434180.317926	4389543.517608	185.784973
435222.032742	4389344.748634	12.004433
436263.740911	4389146.014144	20.621307
437305.442450	4388947.314116	320.984222
438347.137379	4388748.648531	24.117876
439388.825714	4388550.017368	14.885967
440430.507474	4388351.420606	193.237259
441472.182676	4388152.858224	226.815353
442513.851339	4387954.330202	29.694733
443555.513480	4387755.836520	26.616716
444597.169118	4387557.377156	24.751251
445638.818269	4387358.952090	10.001279
446680.460953	4387160.561301	8.841298
447722.097187	4386962.204768	11.380324
448763.726988	4386763.882472	21.805780
449805.350376	4386565.594391	414.166901
450846.967367	4386367.340505	27.861994
451888.577980	4386169.120793	56.500164
452930.182232	4385970.935234	27.369726
453971.780142	4385772.783808	22.335812
455013.371728	4385574.666494	40.319038
456054.957007	4385376.583271	73.418236
457096.535997	4385178.534120	11.218021
458138.108716	4384980.519018	10.945639
459179.675183	4384782.537946	357.277435
460221.235415	4384584.590882	67.254112
461262.789430	4384386.677807	63.046875
373513.061656	4400269.263638	0.015064
374555.182437	4400068.452736	0.012553
375597.295523	4399867.677484	0.006344
383933.925328	4398262.756410	0.047604
384975.969962	4398062.301085	0.037606
388102.058834	4397461.147697	0.002613
390186.080738	4397060.555720	0.119009
391228.080541	4396860.312755	0.047604
400605.747482	4395059.713052	0.060679
404773.410218	4394260.360945	5.110234
405815.307915	4394060.610604	0.546435
406857.198452	4393860.895295	2.458234
407899.081848	4393661.214999	599.821838
408940.958120	4393461.569695	31.188379
409982.827287	4393261.959362	16.042772
411024.689366	4393062.383980	27.410147
412066.544375	4392862.843528	1058.306641
413108.392333	4392663.337985	379.483704
414150.233256	4392463.867331	79.509712
415192.067163	4392264.431545	369.626007
416233.894072	4392065.030607	36.696114
417275.714000	4391865.664496	33.958237
418317.526966	4391666.333192	33.071487
419359.332987	4391467.036673	1340.551270
420401.132081	4391267.774919	274.248962
421442.924267	4391068.547910	112.286423
422484.709561	4390869.355625	853.160217
423526.487982	4390670.198043	130.867722
424568.259549	4390471.075144	47.653988
425610.024277	4390271.986907	35.025581
426651.782187	4390072.933312	65.191696
427693.533295	4389873.914337	7.194951
428735.277619	4389674.929963	51.332176
429777.015178	4389475.980168	75.236626
430818.745988	4389277.064933	5.305795
431860.470069	4389078.184236	4.969124
432902.187438	4388879.338056	6.725821
433943.898113	4388680.526374	1.699106
434985.602112	4388481.749168	3.147855
436027.299452	4388283.006419	15.700788
437068.990152	4388084.298104	439.111572
438110.674229	4387885.624204	17.124289
439152.351702	4387686.984699	14.436811
440194.022588	4387488.379566	22.431736
441235.686906	4387289.808787	162.746262
442277.344672	4387091.272339	25.636194
443318.995906	4386892.770203	38.167484
444360.640624	4386694.302358	10.946173
445402.278846	4386495.868783	47.472065
446443.910588	4386297.469457	132.985046
447485.535870	4386099.104361	100.916862
448527.154707	4385900.773473	14.608621
449568.767120	4385702.476772	13.496021
450610.373125	4385504.214238	17.263147
451651.972740	4385305.985851	28.137850
452693.565984	4385107.791589	28.992558
453735.152874	4384909.631433	22.121664
454776.733428	4384711.505361	28.503073
455818.307665	4384513.413352	93.085320
456859.875601	4384315.355387	113.960861
457901.437256	4384117.331444	8.736084
458942.992646	4383919.341503	9.612790
459984.541790	4383721.385543	19.920340
461026.084706	4383523.463544	6.671830
373277.256912	4399406.692750	2.003511
374319.367520	4399205.875237	0.016916
381613.926999	4397801.148923	0.018930
389950.111872	4396197.875724	0.003155
398285.820676	4394596.862621	0.030128
399327.751258	4394396.894372	0.024787
400369.674563	4394196.961251	0.366336
401411.590607	4393997.063238	0.069047
405579.182544	4393197.821858	5.310815
406621.062557	4392998.099077	143.950714
407662.935417	4392798.411281	383.609894
408704.801142	4392598.758449	358.568146
409746.659751	4392399.140561	54.068302
410788.511260	4392199.557596	117.035919
411830.355689	4392000.009532	209.355591
412872.193054	4391800.496351	362.085968
413914.023373	4391601.018030	162.565170
414955.846665	4391401.574550	34.198120
415997.662948	4391202.165890	49.034401
417039.472239	4391002.792029	422.561188
418081.274555	4390803.452947	21.818283
419123.069916	4390604.148623	386.503967
420164.858339	4390404.879036	57.968666
421206.639842	4390205.644167	229.297913
422248.414442	4390006.443993	1663.147217
423290.182158	4389807.278495	175.697357
424331.943008	4389608.147652	24.121399
425373.697009	4389409.051443	12.662174
426415.444179	4389209.989849	85.585403
427457.184536	4389010.962847	92.584511
428498.918099	4388811.970418	3.222040
429540.644884	4388613.012541	4.173730
430582.364910	4388414.089195	58.887558
431624.078196	4388215.200359	2.710431
432665.784757	4388016.346014	3.590607
433707.484614	4387817.526139	15.695774
434749.177783	4387618.740712	3.108279
435790.864282	4387419.989713	5.745765
436832.544130	4387221.273122	50.031055
437874.217344	4387022.590918	10.632830
438915.883942	4386823.943080	28.178129
439957.543943	4386625.329587	961.529419
440999.197363	4386426.750420	761.752930
442040.844221	4386228.205557	46.030338
443082.484535	4386029.694978	76.624222
444124.118323	4385831.218662	14.784946
445165.745602	4385632.776589	8.903719
446207.366391	4385434.368737	4.817938
447248.980707	4385235.995087	82.243469
448290.588569	4385037.655617	12.278880
449332.189994	4384839.350307	15.690411
450373.785001	4384641.079137	9.834169
451415.373606	4384442.842085	9.326554
452456.955829	4384244.639131	276.696625
453498.531687	4384046.470255	15.376905
454540.101197	4383848.335435	11.061361
455581.664379	4383650.234651	16.120417
456623.221249	4383452.167883	14.226845
457664.771827	4383254.135109	4.851684
458706.316129	4383056.136309	10.482771
459747.854173	4382858.171463	5.909925
374083.559629	4398343.288127	0.003380
381378.047497	4396938.514832	0.006310
382420.086678	4396737.974900	0.006310
390756.128928	4395134.929206	0.005955
401175.513926	4393134.294761	0.062129
402217.412237	4392934.424486	0.214876
403259.303312	4392734.589249	0.072713
405343.063829	4392335.023811	1.148422
406384.933305	4392135.293569	155.164032
407426.795617	4391935.598284	300.169434
408468.650783	4391735.937935	414.701050
409510.498821	4391536.312501	1166.771973
410552.339749	4391336.721963	49.112526
411594.173584	4391137.166299	161.020248
412636.000344	4390937.645489	94.286835
413677.820048	4390738.159513	48.867397
414719.632713	4390538.708349	22.505848
415761.438356	4390339.291977	43.250851
416803.236997	4390139.910377	13.629980
417845.028653	4389940.563528	22.055058
418886.813342	4389741.251409	82.935455
419928.591081	4389541.973999	1628.633545
420970.361888	4389342.731279	711.814758
422012.125782	4389143.523228	70.810051
423053.882780	4388944.349824	40.639565
424095.632901	4388745.211047	94.492821
425137.376162	4388546.106877	41.633160
426179.112580	4388347.037294	4.204743
427220.842175	4388148.002275	8.218102
428262.564963	4387949.001802	2.965613
429304.280963	4387750.035852	2.404254
430345.990193	4387551.104406	175.464325
431387.692670	4387352.207443	3.960560
432429.388413	4387153.344943	3.057757
433471.077439	4386954.516884	113.937904
434512.759766	4386755.723246	14.637963
435554.435412	4386556.964009	8.369197
436596.104396	4386358.239152	9.749282
437637.766734	4386159.548653	55.720490
438679.422445	4385960.892494	262.870483
439721.071547	4385762.270652	20.682892
440762.714058	4385563.683108	148.744766
441804.349995	4385365.129840	66.709160
442845.979377	4385166.610829	88.997414
443887.602222	4384968.126052	25.777824
444929.218547	4384769.675491	6.843196
445970.828370	4384571.259124	25.270168
447012.431709	4384372.876930	79.783813
448054.028583	4384174.528889	49.746979
449095.619008	4383976.214981	6.653808
450137.203004	4383777.935184	3.727289
451178.780587	4383579.689478	8.489247
452220.351777	4383381.477842	10.150792
453261.916590	4383183.300256	16.915209
454303.475045	4382985.156699	7.932335
455345.027160	4382787.047150	72.707748
456386.572952	4382588.971589	9.107134
457428.112439	4382390.929995	4.824194
380100.138446	4396276.453351	0.003155
381142.174943	4396075.871184	0.003155
383226.225143	4395674.813098	0.006310
400939.443958	4392271.516926	0.222086
401981.331766	4392071.639309	1.086215
403023.212326	4391871.796705	1.756062
404065.085658	4391671.989091	0.578269
405106.951778	4391472.216448	1.015626
406148.810706	4391272.478754	98.724747
407190.662458	4391072.775990	35.598076
408232.507052	4390873.108134	225.537949
409274.344507	4390673.475165	106.983238
410316.174840	4390473.877065	20.513893
411357.998070	4390274.313811	49.954315
412399.814213	4390074.785383	42.337383
413441.623289	4389875.291761	223.004059
414483.425314	4389675.832924	32.670815
415525.220307	4389476.408851	31.947742
416567.008286	4389277.019522	242.076126
417608.789268	4389077.664916	41.966694
418650.563272	4388878.345012	283.002838
419692.330315	4388679.059791	421.698700
420734.090415	4388479.809231	73.109039
421775.843590	4388280.593311	217.066498
422817.589859	4388081.412012	184.329437
423859.329238	4387882.265313	5.435577
424901.061746	4387683.153192	88.526146
425942.787401	4387484.075629	37.540741
426984.506220	4387285.032605	36.050716
428026.218222	4387086.024097	5.905238
429067.923425	4386887.050086	2.230824
430109.621845	4386688.110551	6.727754
431151.313502	4386489.205470	2.568608
432192.998413	4386290.334825	3.239028
433234.676596	4386091.498593	107.318336
434276.348070	4385892.696755	2.614462
435318.012851	4385693.929290	2.939981
436359.670957	4385495.196177	6.634625
437401.322408	4385296.497395	8.729802
438442.967220	4385097.832924	175.686127
439484.605411	4384899.202743	12.794230
440526.237000	4384700.606832	54.883808
441567.862005	4384502.045170	83.174019
442609.480443	4384303.517737	124.350769
443651.092332	4384105.024511	97.097168
444692.697690	4383906.565472	4.694251
445734.296535	4383708.140599	2.682794
446775.888885	4383509.749873	3.373731
447817.474758	4383311.393271	7.786301
448859.054172	4383113.070774	8.131267
449900.627144	4382914.782361	31.159258
450942.193694	4382716.528012	41.672337
451983.753837	4382518.307705	53.711987
453025.307594	4382320.121419	20.290621
454066.854981	4382121.969135	3.969223
455108.396016	4381923.850832	7.564931
456149.930718	4381725.766489	7.957816
457191.459104	4381527.716085	13.983172
458232.981192	4381329.699600	4.306913
377780.207805	4395815.091054	0.002535
380906.309348	4395213.217963	0.006310
382990.338936	4394812.146245	0.006310
401745.258006	4391208.844768	0.063098
402787.128039	4391008.994805	1.606106
403828.990832	4390809.179806	2.545511
404870.846403	4390609.399750	4.113986
405912.694769	4390409.654615	65.262062
406954.535948	4390209.944382	13.454816
407996.369959	4390010.269029	27.683552
409038.196819	4389810.628537	147.254272
410080.016545	4389611.022884	15.469971
411121.829157	4389411.452050	245.033524
412163.634671	4389211.916015	99.767921
413205.433106	4389012.414758	193.633438
414247.224480	4388812.948257	15.508872
415289.008810	4388613.516494	19.183115
416330.786114	4388414.119446	15.915165
417372.556410	4388214.757094	13.274215
418414.319717	4388015.429417	214.631805
419456.076052	4387816.136393	164.929260
420497.825432	4387616.878004	403.376038
421539.567877	4387417.654227	56.689407
422581.303403	4387218.465043	24.963440
423623.032029	4387019.310431	5.415723
424664.753772	4386820.190370	3.526273
425706.468650	4386621.104839	2.705662
426748.176682	4386422.053818	2.044004
427789.877886	4386223.037287	6.343653
428831.572278	4386024.055225	2.985432
429873.259878	4385825.107610	3.067420
430914.940702	4385626.194423	5.474549
431956.614769	4385427.315643	5.551169
432998.282097	4385228.471250	4.484990
434039.942704	4385029.661222	33.738285
435081.596607	4384830.885539	1.614678
436123.243825	4384632.144180	3.177246
437164.884375	4384433.437125	10.531190
438206.518276	4384234.764353	17.699005
439248.145545	4384036.125844	21.323357
440289.766200	4383837.521577	750.004456
441331.380259	4383638.951531	112.542686
442372.987740	4383440.415686	21.506340
443414.588662	4383241.914020	13.408871
444456.183041	4383043.446514	180.022858
445497.770896	4382845.013147	9.802823
446539.352244	4382646.613898	6.167321
447580.927104	4382448.248746	8.469123
448622.495494	4382249.917672	4.672624
449664.057431	4382051.620653	174.360703
450705.612934	4381853.357670	6.411986
451747.162020	4381655.128702	3.278228
452788.704708	4381456.933728	6.801747
453830.241014	4381258.772728	47.974918
454871.770958	4381060.645681	7.869866
455913.294557	4380862.552566	6.215545
456954.811829	4380664.493363	46.900814
457996.322792	4380466.468050	1.358501
378586.411262	4394751.781949	0.002535
379628.434813	4394551.150856	0.005070
399425.450154	4390745.860351	0.056894
400467.324204	4390545.933109	0.058814
401509.190968	4390346.040843	0.252391
402551.050461	4390146.183534	2.579848
403592.902703	4389946.361159	0.201915
404634.747712	4389746.573700	1.539129
405676.585504	4389546.821135	5.821175
406718.416098	4389347.103443	25.124811
407760.239513	4389147.420605	529.020264
408802.055765	4388947.772598	79.982559
409843.864873	4388748.159404	468.186279
410885.666854	4388548.581001	77.605354
411927.461727	4388349.037369	919.733521
412969.249509	4388149.528486	212.387009
414011.030218	4387950.054333	27.676266
415052.803873	4387750.614889	20.135527
416094.570491	4387551.210134	199.116592
417136.330089	4387351.840046	355.079803
418178.082686	4387152.504605	199.660812
419219.828300	4386953.203790	41.233601
420261.566949	4386753.937582	30.303455
421303.298650	4386554.705958	47.073158
422345.023422	4386355.508899	10.533641
423386.741282	4386156.346385	4.029014
424428.452248	4385957.218394	1.185221
425470.156338	4385758.124905	3.638876
426511.853571	4385559.065899	35.676891
427553.543963	4385360.041355	5.591707
428595.227533	4385161.051251	2.985432
429636.904299	4384962.095568	6.108458
430678.574279	4384763.174285	162.813934
431720.237490	4384564.287381	5.950643
432761.893950	4384365.434835	3.043302
433803.543679	4384166.616628	2.128420
434845.186692	4383967.832738	1.637645
435886.823009	4383769.083144	1.835349
436928.452647	4383570.367826	110.327759
437970.075623	4383371.686764	28.291368
439011.691957	4383173.039937	7.605926
440053.301666	4382974.427324	10.483704
441094.904768	4382775.848905	11.904910
442136.501280	4382577.304658	10.668642
443178.091222	4382378.794564	10.545532
444219.674609	4382180.318601	31.433229
445261.251462	4381981.876750	14.872632
446302.821796	4381783.468988	70.672539
447344.385632	4381585.095297	16.457048
448385.942985	4381386.755655	31.454702
449427.493875	4381188.450041	14.272200
450469.038319	4380990.178435	11.272164
451510.576335	4380791.940817	5.574950
452552.107941	4380593.737165	13.119230
453593.633155	4380395.567459	58.512589
454635.151996	4380197.431678	7.608588
455676.664479	4379999.329802	9.326369
456718.170625	4379801.261810	4.302540
457759.670451	4379603.227681	1.659599
378350.580227	4393889.123009	0.028880
379392.593476	4393688.485190	0.002535
397105.661905	4390283.035592	0.135437
398147.540078	4390083.031110	3.691143
399189.410916	4389883.061617	0.058104
400231.274437	4389683.127093	0.182920
401273.130660	4389483.227519	0.124898
402314.979601	4389283.362872	0.397104
403356.821280	4389083.533133	1.627015
404398.655714	4388883.738282	0.729440
405440.482920	4388683.978296	1.052937
406482.302918	4388484.253157	60.008484
407524.115723	4388284.562842	43.056755
408565.921356	4388084.907333	56.896061
409607.719832	4387885.286607	45.707184
410649.511171	4387685.700645	49.730782
411691.295390	4387486.149426	61.618614
412733.072507	4387286.632929	148.725555
413774.842540	4387087.151134	213.471130
414816.605507	4386887.704020	13.107119
415858.361426	4386688.291567	15.194179
416900.110314	4386488.913753	46.050076
417941.852190	4386289.570559	26.867813
418983.587071	4386090.261964	280.813904
420025.314975	4385890.987947	18.708506
421067.035921	4385691.748487	21.309956
422108.749926	4385492.543564	19.716816
423150.457008	4385293.373158	3.327938
424192.157184	4385094.237247	5.173755
425233.850474	4384895.135811	5.065540
426275.536894	4384696.068830	8.300026
427317.216464	4384497.036283	2.221363
428358.889199	4384298.038149	121.063980
429400.555119	4384099.074408	3.527575
430442.214242	4383900.145038	5.621188
431483.866585	4383701.250021	2.602875
432525.512166	4383502.389334	4.184991
433567.151003	4383303.562957	2.121005
434608.783114	4383104.770870	2.571654
435650.408518	4382906.013052	2.578948
436692.027231	4382707.289482	4.790406
437733.639272	4382508.600140	3.014367
438775.244658	4382309.945005	4.131499
439816.843409	4382111.324057	9.729056
440858.435541	4381912.737274	7.298349
441900.021072	4381714.184637	151.518341
442941.600021	4381515.666124	53.223225
443983.172405	4381317.181715	7.375805
445024.738243	4381118.731390	9.287677
446066.297552	4380920.315127	6.080771
447107.850350	4380721.932907	4.721094
448149.396655	4380523.584707	47.458138
449190.936485	4380325.270509	205.911575
450232.469858	4380126.990291	27.252853
451273.996791	4379928.744032	14.422139
452315.517304	4379730.531712	10.039664
453357.031414	4379532.353311	5.624656
454398.539138	4379334.208807	40.483376
455440.040495	4379136.098180	21.117758
456481.535502	4378938.021410	26.042423
377072.745583	4393227.134310	0.004126
378114.756203	4393026.454423	0.004126
379156.759138	4392825.809889	0.017851
381240.742023	4392424.626797	0.007521
382282.722009	4392224.088199	0.006761
389576.369722	4390821.304434	0.003380
390618.289296	4390621.047425	0.006761
394785.893065	4389820.370244	0.003380
395827.775464	4389620.288560	0.030128
396869.650481	4389420.241879	0.030128
397911.518135	4389220.230181	0.022573
398953.378442	4389020.253445	17.483364
399995.231422	4388820.311651	14.725599
401037.077092	4388620.404777	2.014898
402078.915469	4388420.532804	4.560616
403120.746572	4388220.695711	2.131450
404162.570419	4388020.893477	6.072613
405204.387028	4387821.126082	2.414192
406246.196415	4387621.393505	119.866142
407287.998600	4387421.695726	53.280518
408329.793600	4387222.032723	74.838028
409371.581434	4387022.404477	305.990936
410413.362118	4386822.810966	252.095642
411455.135671	4386623.252171	52.905964
412496.902110	4386423.728070	375.491730
413538.661455	4386224.238643	374.843262
414580.413721	4386024.783869	6.872194
415622.158929	4385825.363729	18.069510
416663.897094	4385625.978200	95.258385
417705.628236	4385426.627263	218.269821
418747.352372	4385227.310897	19.894224
419789.069520	4385028.029082	108.316177
420830.779698	4384828.781796	262.314362
421872.482924	4384629.569020	13.480633
422914.179215	4384430.390732	15.116086
423955.868591	4384231.246912	15.283219
424997.551067	4384032.137539	12.529135
426039.226663	4383833.062594	9.742726
427080.895397	4383634.022054	5.135303
428122.557286	4383435.015900	2.982484
429164.212348	4383236.044111	3.710591
430205.860601	4383037.106666	10.245143
431247.502063	4382838.203545	2.884555
432289.136753	4382639.334728	3.225931
433330.764687	4382440.500192	41.547344
434372.385884	4382241.699919	91.605652
435414.000361	4382042.933886	5.239744
436455.608137	4381844.202075	5.575575
437497.209230	4381645.504463	5.684236
438538.803657	4381446.841031	8.845705
439580.391437	4381248.211758	10.309188
440621.972587	4381049.616623	7.477340
441663.547125	4380851.055605	2.649639
442705.115070	4380652.528684	4.534570
443746.676438	4380454.035840	5.388647
444788.231249	4380255.577051	35.811031
445829.779519	4380057.152297	5.994162
446871.321268	4379858.761558	19.145031
447912.856512	4379660.404812	4.324681
448954.385270	4379462.082039	195.955429
449995.907560	4379263.793219	13.273519
451037.423399	4379065.538331	13.738791
452078.932806	4378867.317354	14.506863
453120.435799	4378669.130267	9.739197
454161.932395	4378470.977051	10.661765
455203.422612	4378272.857684	7.929163
456244.906469	4378074.772145	9.707196
378920.931807	4391963.124936	0.012553
379962.916736	4391762.509001	0.007521
381004.894005	4391561.928351	0.007521
382046.863630	4391361.382964	0.009401
383088.825629	4391160.872820	0.004126
389340.438497	4389958.550903	0.003380
390382.347620	4389758.286883	0.010141
391424.249261	4389558.057942	0.013521
