地址	城市	lat_transformed	lon_transformed	Price
上海市浦东区文汇小区(浦东)	上海市	360494.91738654097	3449480.4230519645	46504.0
上海市浦东区大华锦绣华城(十二街区)	上海市	359578.69472033967	3450663.347660215	82030.0
上海市浦东区苗桐佳苑	上海市	362928.41766453907	3452474.2311251876	66613.0
上海市浦东区大华斐勒公园	上海市	359103.5870342826	3450567.4875639905	127940.0
上海市浦东区苗桐佳苑(南区)	上海市	362944.40414146974	3452396.374291765	66405.0
上海市浦东区德锦苑	上海市	360994.09019128873	3449938.529402822	60065.0
上海市浦东区莲安西路125弄32支弄18-21号	上海市	361657.6482224564	3450549.130152161	54709.0
上海市浦东区国脉苑	上海市	362389.0434564363	3451902.884507496	54262.0
上海市浦东区大华珞斐墅	上海市	359336.725430454	3450026.1543253777	130028.0
上海市浦东区德祥苑	上海市	361902.6963595772	3450100.247362792	63478.0
上海市浦东区南新公寓	上海市	351034.7061928059	3452036.940057717	46880.0
上海市浦东区高科西路2847弄	上海市	362072.7053641602	3451726.327503078	51110.0
上海市浦东区花木新村	上海市	362175.8071890675	3452338.7235045247	50926.0
上海市浦东区海东公寓	上海市	361269.98583531985	3451119.3066182057	51908.0
上海市浦东区龙博公寓	上海市	361901.7501503016	3450533.724946523	68705.0
上海市浦东区莲康苑	上海市	362595.3193167073	3449832.5117824944	58476.0
上海市浦东区金顺小区	上海市	349509.2616984779	3447403.434487806	58464.0
上海市浦东区由中苑	上海市	359640.85943705833	3451812.088955099	73076.0
上海市浦东区陆家嘴锦绣里	上海市	361862.599212714	3455471.492410051	86221.0
上海市浦东区加东花园	上海市	361606.44274555624	3450432.6766215763	54166.0
上海市浦东区乾景雅园	上海市	361201.7948696712	3451377.6589142657	130015.0
上海市浦东区芳华苑	上海市	361879.2619065074	3452290.016142172	56223.0
上海市浦东区大华斐勒公园	上海市	359103.5870342826	3450567.4875639905	127940.0
上海市浦东区苗桐佳苑(南区)	上海市	362944.40414146974	3452396.374291765	66405.0
上海市浦东区大华珞斐墅	上海市	359336.725430454	3450026.1543253777	130028.0
上海市浦东区苗桐佳苑	上海市	362928.41766453907	3452474.2311251876	66613.0
上海市浦东区国脉苑	上海市	362389.0434564363	3451902.884507496	54262.0
上海市浦东区南新公寓	上海市	351034.7061928059	3452036.940057717	46880.0
上海市浦东区德祥苑	上海市	361902.6963595772	3450100.247362792	63478.0
上海市浦东区龙博公寓	上海市	361901.7501503016	3450533.724946523	68705.0
上海市浦东区莲康苑	上海市	362595.3193167073	3449832.5117824944	58476.0
上海市浦东区乾景雅园	上海市	361201.7948696712	3451377.6589142657	130015.0
上海市浦东区弘德福苑	上海市	362213.60122572404	3449595.8785350923	61442.0
上海市浦东区芳华苑	上海市	361879.2619065074	3452290.016142172	56223.0
上海市浦东区加东花园	上海市	361606.44274555624	3450432.6766215763	54166.0
上海市浦东区金顺小区	上海市	349509.2616984779	3447403.434487806	58464.0
