地址	城市	lat_transformed	lon_transformed	Price
杭州市拱墅区金鹿雅园	杭州市	3349926.783155706	516749.0908326058	57778.0
杭州市拱墅区健康公寓	杭州市	3350128.956026421	516624.654346044	46364.0
杭州市拱墅区岳家湾	杭州市	3349958.387422619	516722.2099863401	35741.0
杭州市拱墅区青龙苑	杭州市	3350240.2878541336	516726.2947243492	51056.0
杭州市拱墅区贡院	杭州市	3350071.9710448417	516106.9566793382	41458.0
杭州市拱墅区小庙巷16号	杭州市	3349990.9639558177	516507.6118940979	40106.0
杭州市拱墅区新华坊社区	杭州市	3349996.1503335624	516651.98590325005	36819.0
杭州市拱墅区助圣庙前35号	杭州市	3355754.7344163363	513153.438038902	35244.0
杭州市拱墅区十五家园	杭州市	3349879.727041901	516401.33354180795	37653.0
杭州市拱墅区西健康路	杭州市	3349783.879939426	516229.1079415377	38105.0
杭州市萧山区温馨人家	杭州市	3340825.9602391617	525020.2305416017	41780.0
杭州市萧山区寰宇天下C区	杭州市	3340825.9602391617	525020.2305416017	57108.0
杭州市萧山区中兴花园百合苑	杭州市	3342985.1868091593	519080.37463249726	43273.0
杭州市萧山区新州花苑	杭州市	3340825.9602391617	525020.2305416017	43393.0
杭州市萧山区瑞立中央花城	杭州市	3342630.827470082	520341.34556341	53622.0
杭州市萧山区迎春南苑	杭州市	3340825.9602391617	525020.2305416017	41282.0
杭州市萧山区钱塘春晓花园	杭州市	3340825.9602391617	525020.2305416017	45069.0
杭州市萧山区风雅钱塘	杭州市	3342822.8304176554	519541.68739754177	48093.0
杭州市萧山区缤纷东院	杭州市	3340825.9602391617	525020.2305416017	40121.0
杭州市萧山区印月尚庭	杭州市	3340825.9602391617	525020.2305416017	46086.0
杭州市萧山区协同村	杭州市	3340825.9602391617	525020.2305416017	37125.0
杭州市萧山区缤纷小区	杭州市	3340825.9602391617	525020.2305416017	45825.0
杭州市萧山区迎春北苑	杭州市	3340825.9602391617	525020.2305416017	40800.0
杭州市萧山区缤纷北苑	杭州市	3340825.9602391617	525020.2305416017	39240.0
杭州市萧山区星光国际公馆	杭州市	3340825.9602391617	525020.2305416017	15997.0
杭州市萧山区君尚金座	杭州市	3340825.9602391617	525020.2305416017	32744.0
杭州市萧山区荣安望江南	杭州市	3340825.9602391617	525020.2305416017	61407.0
杭州市萧山区钱塘滨和花园	杭州市	3340746.4895070684	525675.9536118314	47251.0
杭州市萧山区迎春东苑小区	杭州市	3340825.9602391617	525020.2305416017	39998.0
杭州市萧山区中兴花园	杭州市	3340825.9602391617	525020.2305416017	44398.0
杭州市萧山区湘云雅苑	杭州市	3340825.9602391617	525020.2305416017	34284.0
杭州市萧山区汉峰峰公馆	杭州市	3343542.657719598	519239.79100619163	25661.0
杭州市萧山区滨江金茂府	杭州市	3344479.6011531474	520690.78514887794	101550.0
杭州市萧山区寰宇天下D区	杭州市	3340825.9602391617	525020.2305416017	65595.0
杭州市萧山区滨江御滨府	杭州市	3341848.971007515	521304.24662522686	67306.0
杭州市萧山区铂悦轩	杭州市	3340825.9602391617	525020.2305416017	13122.0
杭州市萧山区晓风印月公寓	杭州市	3342677.8236994464	520689.0084958232	99056.0
杭州市萧山区迎春小区	杭州市	3340825.9602391617	525020.2305416017	40805.0
杭州市萧山区缤纷西苑	杭州市	3340825.9602391617	525020.2305416017	38142.0
杭州市萧山区铂金时代	杭州市	3340825.9602391617	525020.2305416017	44916.0
杭州市萧山区欣盛东方郡	杭州市	3340825.9602391617	525020.2305416017	55989.0
杭州市萧山区时代滨江丹枫四季	杭州市	3343964.763320567	520534.9244275302	90823.0
杭州市萧山区倾城之恋	杭州市	3340825.9602391617	525020.2305416017	48031.0
杭州市萧山区绿城明月江南	杭州市	3342150.3490743046	532512.7262369294	68184.0
杭州市萧山区欣盛东方郡东区	杭州市	3342333.7162825465	520366.5254067619	55451.0
杭州市萧山区龙湖春江郦城	杭州市	3342447.572444645	519275.7708864978	73235.0
杭州市萧山区江南豪园	杭州市	3340825.9602391617	525020.2305416017	47122.0
杭州市萧山区寰宇天下E区	杭州市	3340825.9602391617	525020.2305416017	73852.0
杭州市上城区北景园水镜苑	杭州市	3357297.0949084815	517221.0263738685	23043.0
杭州市上城区北景园莲趣苑	杭州市	3357496.7738616727	517475.5845439352	26887.0
杭州市上城区北景园兰清苑	杭州市	3357579.477549989	517268.6828089243	22938.0
杭州市上城区杨家春晓北苑	杭州市	3345511.056713341	518555.1804622073	26357.0
杭州市上城区万泰新语	杭州市	3345511.056713341	518555.1804622073	30499.0
杭州市上城区北景园竹邻苑	杭州市	3357925.982651267	517542.65845497017	27034.0
杭州市上城区新沁家园	杭州市	3355794.7403681898	518503.3438363745	26829.0
杭州市上城区田逸之星	杭州市	3345511.056713341	518555.1804622073	27744.0
杭州市上城区华润翠庭	杭州市	3345511.056713341	518555.1804622073	29333.0
杭州市上城区天堂园汽轮宿舍	杭州市	3345511.056713341	518555.1804622073	25731.0
杭州市上城区石桥设计二院	杭州市	3356640.9202202614	518409.8565077659	25886.0
杭州市上城区润和亿城嘉园	杭州市	3345511.056713341	518555.1804622073	27250.0
杭州市上城区北景园枫丹苑	杭州市	3358621.0338037014	517500.7981271491	24546.0
杭州市上城区天堂园轴承宿舍	杭州市	3345511.056713341	518555.1804622073	20194.0
杭州市上城区亿城雅苑	杭州市	3345511.056713341	518555.1804622073	27622.0
杭州市上城区元都新苑	杭州市	3345511.056713341	518555.1804622073	27851.0
杭州市上城区景洲公寓	杭州市	3345511.056713341	518555.1804622073	26598.0
杭州市上城区新鼎家园	杭州市	3345511.056713341	518555.1804622073	33041.0
杭州市上城区怡乐银座	杭州市	3345511.056713341	518555.1804622073	16542.0
杭州市上城区嘉里桦枫居北区	杭州市	3349243.8534725523	515217.9432585122	27069.0
杭州市上城区春和云境	杭州市	3345511.056713341	518555.1804622073	39787.0
杭州市上城区春语蓝庭	杭州市	3345511.056713341	518555.1804622073	37262.0
杭州市上城区元都新景公寓	杭州市	3345511.056713341	518555.1804622073	26158.0
杭州市上城区北景园芳洲苑	杭州市	3357267.9203135096	517485.9009637012	25034.0
杭州市上城区景翠公寓	杭州市	3345511.056713341	518555.1804622073	24651.0
杭州市上城区祥和人家	杭州市	3345511.056713341	518555.1804622073	28152.0
杭州市上城区北景园紫荆苑	杭州市	3358314.8880089424	517471.03242574714	23647.0
杭州市上城区北景园菊香苑	杭州市	3357812.031986266	517240.23507213197	24524.0
杭州市上城区元都新景公寓	杭州市	3345511.056713341	518555.1804622073	26158.0
杭州市上城区北景园芳洲苑	杭州市	3357267.9203135096	517485.9009637012	25034.0
杭州市上城区景翠公寓	杭州市	3345511.056713341	518555.1804622073	24651.0
杭州市上城区北景园紫荆苑	杭州市	3358314.8880089424	517471.03242574714	23647.0
杭州市上城区祥和人家	杭州市	3345511.056713341	518555.1804622073	28152.0
杭州市上城区通和都市枫林	杭州市	3345511.056713341	518555.1804622073	27612.0
杭州市萧山区天地墅园	杭州市	3333095.11583941	526647.8334700742	22723.0
杭州市萧山区汇宇花园	杭州市	3336874.819166316	526692.5203011925	28811.0
杭州市萧山区金帝文源广场	杭州市	3336380.382581702	526379.9326392977	23367.0
杭州市萧山区绿都四季华庭	杭州市	3335458.3657001364	526817.2952111864	29809.0
杭州市萧山区科尔南城嘉园	杭州市	3332648.211128021	526797.6656740064	18825.0
杭州市萧山区开元名城领峰府	杭州市	3335262.2906280532	525172.544842404	33624.0
杭州市萧山区众安朝阳8号	杭州市	3334288.0577144884	525208.6687958534	31670.0
杭州市萧山区奥园	杭州市	3334867.197159698	523422.06411524647	31276.0
杭州市萧山区香山四季公馆	杭州市	3332708.401358766	523872.02115078317	18532.0
杭州市萧山区柳桥南和城	杭州市	3335601.1594452546	525236.7845995468	15457.0
杭州市萧山区九悦江南	杭州市	3334488.8827283112	525252.5215351277	16765.0
杭州市萧山区光明尚海湾	杭州市	3335230.90452998	526627.1006496821	31206.0
杭州市萧山区广元公寓	杭州市	3335552.521754095	524913.2228983806	22065.0
杭州市萧山区星际公寓	杭州市	3334836.024235496	526806.9164836495	18707.0
杭州市萧山区天地泊庄	杭州市	3340825.9602391617	525020.2305416017	22680.0
杭州市萧山区姚江岸	杭州市	3335788.1823921693	526742.5165546917	18989.0
杭州市萧山区新南郡嘉苑	杭州市	3335011.0949840574	525842.8478473788	19235.0
杭州市萧山区广乐公寓	杭州市	3334768.0078937598	523092.3335048644	23035.0
杭州市萧山区天香华庭	杭州市	3334754.457483492	525997.890387955	19303.0
杭州市萧山区新城香悦半岛	杭州市	3335766.0826784666	526706.2691577891	29537.0
杭州市萧山区湖山春晓家园北区	杭州市	3335129.425181299	521009.82158580096	21560.0
杭州市萧山区广和公寓	杭州市	3336065.8775228257	525694.5506686165	25027.0
杭州市萧山区晶典公寓	杭州市	3340825.9602391617	525020.2305416017	25969.0
杭州市萧山区新惠名苑	杭州市	3336270.5621576775	527222.1274306558	22135.0
杭州市萧山区得力名门世家	杭州市	3335859.2220781697	526169.340511923	51431.0
杭州市萧山区半岛花园	杭州市	3335782.9916579644	523906.29958694277	28715.0
杭州市萧山区绿都四季华庭	杭州市	3335458.3657001364	526817.2952111864	29809.0
杭州市萧山区汇宇和庭	杭州市	3335458.34890974	525977.7784840437	41881.0
杭州市萧山区德信碧桂园印江南	杭州市	3334938.9334853785	524116.7350627789	34305.0
杭州市萧山区久赋名邸	杭州市	3336211.335100443	524791.3244305304	46425.0
杭州市萧山区御湖公馆	杭州市	3340825.9602391617	525020.2305416017	17253.0
杭州市萧山区恒大帝景	杭州市	3335387.2354966784	526277.6001264793	29167.0
杭州市萧山区开元名郡	杭州市	3335401.437204329	523242.0898613957	28440.0
杭州市萧山区广悦公寓	杭州市	3335532.2752152365	525725.8916926513	24648.0
杭州市萧山区德慧公寓	杭州市	3335769.108386458	524285.2862368476	22438.0
杭州市萧山区东原德信印奥湾	杭州市	3336352.2995322086	524166.55274857103	31176.0
杭州市萧山区雅颂市心府	杭州市	3336230.230305869	525223.4446066696	34454.0
杭州市萧山区朝闻花城	杭州市	3333856.009704165	524906.0060508309	32426.0
杭州市萧山区龙湖昱泊名府	杭州市	3335202.325477791	524175.1385905271	44342.0
杭州市萧山区品文府	杭州市	3336049.3429504954	524899.5351972447	24441.0
杭州市萧山区青漫里	杭州市	3335545.6818987704	527323.5233643904	26483.0
杭州市萧山区融望之城	杭州市	3340825.9602391617	525020.2305416017	36714.0
杭州市萧山区樟宜翠湾	杭州市	3340825.9602391617	525020.2305416017	30105.0
杭州市萧山区湖山春晓家园南区	杭州市	3335129.425181299	521009.82158580096	17939.0
杭州市萧山区禹洲泊朗廷	杭州市	3334929.5497399005	527089.4921922587	31675.0
杭州市萧山区碧桂园前宸府	杭州市	3332647.9182552	527044.1334094799	21617.0
杭州市萧山区德信金科泊岸江宸轩	杭州市	3331731.450888372	527223.475462105	20423.0
杭州市萧山区滨江碧桂园卧城印象	杭州市	3357021.957903356	537384.946068219	43638.0
杭州市萧山区颐和花园	杭州市	3336574.6056462205	526120.2999168208	29630.0
杭州市萧山区星南站	杭州市	3336560.6237633843	527653.5070011623	17740.0
杭州市建德区幸福康桥水岸	杭州市	3268771.8361699004	449847.44654964074	10211.0
杭州市建德区万固观澜府	杭州市	3265686.487808816	433502.24998704117	16745.0
杭州市建德区御品江南	杭州市	3268701.0257445592	450496.56366536993	7356.0
杭州市建德区香缇御峰苑	杭州市	3260344.917340456	430487.152526375	10718.0
杭州市建德区江和城	杭州市	3264946.5737388046	432974.0571234844	19465.0
杭州市建德区恒大林溪郡	杭州市	3260567.4196927203	431424.5849270584	14180.0
杭州市建德区富力御江山小区	杭州市	3257458.027514765	428370.22111345135	9584.0
杭州市建德区龙大悦江府	杭州市	3262417.484426382	429793.94688484224	15071.0
杭州市建德区德信中南江上云起	杭州市	3266815.235104403	434278.1840511289	22828.0
杭州市建德区绿城春江明月	杭州市	3261895.419320123	430360.3818645817	31186.0
杭州市建德区华宇悦府	杭州市	3272065.917606934	445689.7860788595	7880.0
杭州市建德区柳城雅苑	杭州市	3262141.9861366823	428791.04976046924	4998.0
杭州市建德区国大阳光星辰	杭州市	3257602.7334047207	428052.9250011508	8914.0
杭州市建德区水岸鑫域	杭州市	3249613.605957245	424827.5713717474	6025.0
杭州市建德区富春一品	杭州市	3277890.1363646174	454869.3830856954	10153.0
杭州市建德区龙大江景府	杭州市	3265066.6561386576	432633.00846004015	21165.0
杭州市建德区恒大御泉四季	杭州市	3252140.1198126464	423642.0671299281	9702.0
杭州市建德区碧桂园望江台	杭州市	3261451.639761397	428364.5906230091	14932.0
杭州市西湖区天目山路95号	杭州市	3350494.8514677505	513651.1316944218	56095.0
杭州市西湖区环城西路83号	杭州市	3350514.026652974	514403.1514782704	65043.0
杭州市西湖区沿山河新村	杭州市	3350353.3109145956	513583.4913054817	61474.0
杭州市西湖区省级机关宿舍	杭州市	3349624.134609125	513927.57825056463	81540.0
杭州市西湖区庆丰新村	杭州市	3350235.4429609696	511617.8644486233	41602.0
杭州市西湖区黄龙雅苑	杭州市	3350227.9584500277	512843.5973698735	73522.0
杭州市西湖区杭大新村	杭州市	3350341.6193395723	513312.5913625536	64487.0
杭州市西湖区青芝坞	杭州市	3349020.1065880833	511048.8995868992	64666.0
杭州市西湖区曙光公寓	杭州市	3348768.621478078	512088.83446875366	73208.0
杭州市西湖区绿园	杭州市	3349799.660149225	511973.04519978806	82910.0
杭州市西湖区里东山弄	杭州市	3348923.5003753095	512009.65794676816	61709.0
杭州市西湖区黄龙世纪苑	杭州市	3350262.995333183	512963.2685419664	56272.0
杭州市西湖区桃花弄	杭州市	3350228.7657575076	513948.8607197985	63226.0
杭州市西湖区金祝花园	杭州市	3350306.093234446	514173.87481813616	69324.0
杭州市西湖区松木场河西	杭州市	3350226.573718096	513748.06950834865	68289.0
杭州市西湖区金祝新村	杭州市	3350458.2032204866	514012.33169635973	68757.0
杭州市西湖区曙光路三弄	杭州市	3349985.5150303417	513688.5667823627	62512.0
杭州市西湖区王家弄	杭州市	3350163.961558328	513857.9574023645	67195.0
杭州市西湖区罗马公寓	杭州市	3350468.759296195	514390.66968629154	64197.0
杭州市西湖区弥陀寺路	杭州市	3349892.566072175	513914.7694556806	59689.0
杭州市西湖区浙大新村	杭州市	3349261.6598144714	511765.45604068297	61506.0
杭州市西湖区桃园新村	杭州市	3349716.548572752	513672.7121753239	64475.0
杭州市西湖区曙光路125号	杭州市	3348678.7993614394	512205.55583627324	68326.0
杭州市西湖区天目山路101号	杭州市	3350463.2038419982	513381.1257245054	56031.0
杭州市西湖区青石桥24幢	杭州市	3349125.4483626573	511727.13264291635	54549.0
杭州市西湖区西溪路403号	杭州市	3350113.5304837325	511768.8160074198	43641.0
杭州市西湖区跑马场巷	杭州市	3350173.8899999037	513044.99458978133	60373.0
杭州市西湖区曙光路123号	杭州市	3348721.8407047396	512218.43039861845	53861.0
杭州市西湖区杭大路38号	杭州市	3350221.9872029577	513154.7188400275	62087.0
杭州市西湖区曙光路121号	杭州市	3348757.623838665	512210.0920392988	53607.0
杭州市西湖区环城西路83号	杭州市	3350514.026652974	514403.1514782704	65043.0
杭州市西湖区体育场路468号	杭州市	3350308.990849956	514346.3098227334	63096.0
杭州市西湖区庆丰公寓	杭州市	3350358.5665639797	511458.0529820246	42032.0
杭州市西湖区汇丰公寓	杭州市	3350409.4113693465	512009.84622880997	40265.0
杭州市西湖区玉古路139号	杭州市	3349167.9036613065	511631.90208262956	58121.0
杭州市西湖区杭大路28号	杭州市	3350200.4041083152	513165.5516110343	61340.0
杭州市西湖区北山街99号	杭州市	3348425.0311734974	512148.07838791405	76171.0
杭州市西湖区跑马场巷	杭州市	3350173.8899999037	513044.99458978133	60373.0
杭州市西湖区曙光路123号	杭州市	3348721.8407047396	512218.43039861845	53861.0
杭州市西湖区古荡桥	杭州市	3351023.354264927	511425.491679238	49791.0
杭州市西湖区杭大路38号	杭州市	3350221.9872029577	513154.7188400275	62087.0
杭州市西湖区曙光路121号	杭州市	3348757.623838665	512210.0920392988	53607.0
杭州市西湖区宝石山下二弄	杭州市	3349331.916951453	514125.6053342043	62554.0
杭州市西湖区宝石二路6号	杭州市	3349698.2930484274	513648.22777569416	61178.0
杭州市西湖区正和居	杭州市	3350156.8887631013	511775.8052038258	43884.0
杭州市西湖区体育场路557号	杭州市	3350010.775065567	513894.34740321926	61607.0
杭州市西湖区体育场路466号	杭州市	3350444.630210788	514368.0260054194	62079.0
杭州市西湖区曙光路97号	杭州市	3348920.8999102577	512251.85739433015	53135.0
杭州市西湖区曙光新村	杭州市	3349372.673298942	512192.6741205537	63210.0
杭州市西湖区西溪路22-97号	杭州市	3350155.926560206	513523.1589851317	59940.0
杭州市西湖区求是村	杭州市	3349651.87605375	511826.0505791331	67503.0
杭州市西湖区保俶小区	杭州市	3349901.205468128	513667.9337312339	66170.0
杭州市西湖区曙光路	杭州市	3349429.748422591	512358.8936519517	60838.0
杭州市西湖区胜利新村	杭州市	3350428.8765186435	514196.76833355107	63289.0
杭州市西湖区保俶路	杭州市	3349897.5419198098	513771.56766169175	62027.0
杭州市西湖区友谊新村	杭州市	3350058.047600914	513450.6354583343	65875.0
杭州市西湖区绿城丁香公寓	杭州市	3350407.917282598	512208.3223162079	51539.0
杭州市西湖区外东山弄	杭州市	3348909.935268821	511856.6121184436	62866.0
杭州市西湖区铁路新村	杭州市	3350060.762772363	513612.1455650353	74980.0
杭州市西湖区仁寿山	杭州市	3348646.2888243156	512062.0676188634	80455.0
杭州市西湖区仁寿山	杭州市	3348646.2888243156	512062.0676188634	80455.0
杭州市西湖区玉古路167.171号	杭州市	3350030.571663076	511888.87506573455	50957.0
杭州市西湖区松木场河东	杭州市	3350320.6339359456	513802.55630348646	66508.0
杭州市西湖区松溪公寓	杭州市	3350414.9809155045	513702.5673265345	68254.0
杭州市西湖区达盟山庄商务公寓	杭州市	3349420.5722918776	514152.60173109797	59382.0
杭州市西湖区曙光路139号	杭州市	3348569.043126865	512155.8176860603	54800.0
杭州市西湖区曙光路17号	杭州市	3349966.0422648373	513629.44540958654	73014.0
杭州市西湖区曙光路101号	杭州市	3348940.3597162226	512146.4073151112	99436.0
杭州市西湖区宝石二路7号	杭州市	3349640.5327382917	513645.3129255568	64058.0
杭州市西湖区西溪路24号	杭州市	3350327.396040869	513483.3766483181	54362.0
杭州市富阳区富春江花苑	杭州市	3328923.49422992	500756.99476234557	34834.0
杭州市富阳区万科公望	杭州市	3329479.0819843216	501505.18957159383	50120.0
杭州市富阳区钱塘家园	杭州市	3329482.9233134184	505079.0733064733	8803.0
杭州市富阳区佳兆业德信云望璞园	杭州市	3329082.5380316074	505441.96798801137	18133.0
杭州市富阳区碧桂园万科悦望名邸	杭州市	3329592.7129116235	502420.5293041547	27738.0
杭州市富阳区杭房首望澜翠府	杭州市	3329619.0020968798	502073.4736140212	19641.0
杭州市富阳区万科君望	杭州市	3328987.228069106	501789.3127859081	25400.0
杭州市富阳区万科玖望	杭州市	3328066.007299147	499053.397538909	23727.0
杭州市富阳区宋都春上雅庐	杭州市	3325811.455022952	495722.9370395522	20722.0
杭州市富阳区富春玫瑰园	杭州市	3328760.915594889	500385.24111318495	43442.0
杭州市富阳区逸城	杭州市	3329027.384592524	503278.0284847121	18162.0
杭州市富阳区莱蒙水榭山	杭州市	3325811.455022952	495722.9370395522	31197.0
杭州市富阳区融创微风之城	杭州市	3329316.096884918	503621.454371925	19052.0
杭州市富阳区万科富春泉水湾	杭州市	3329114.7132082614	501932.9800495652	18805.0
杭州市富阳区宋都怀石雅苑	杭州市	3325811.455022952	495722.9370395522	21834.0
杭州市西湖区赞成岭上花苑	杭州市	3336564.2706466164	505386.9981971195	27811.0
杭州市西湖区定山家园	杭州市	3336030.2429600945	506767.9915724475	20841.0
杭州市西湖区樱花小筑	杭州市	3339567.814630333	506002.4450378969	44067.0
杭州市西湖区云溪香山	杭州市	3336941.056223761	506519.0951546276	27297.0
杭州市西湖区梧桐燕庐	杭州市	3335428.316290559	508408.3312825052	33387.0
杭州市西湖区东日晴好	杭州市	3335488.664540257	508241.31382452283	28634.0
杭州市西湖区中天之江诚品	杭州市	3336436.8280950063	506091.32591788715	39594.0
杭州市西湖区村口家园	杭州市	3336588.4980866862	504486.32750963105	21973.0
杭州市西湖区横桥沈合苑	杭州市	3337992.31286785	506080.33748155716	23202.0
杭州市西湖区定北家园	杭州市	3337896.4184838007	505782.3795244861	20803.0
杭州市西湖区水韵金沙	杭州市	3349113.916697468	512090.4526908139	21293.0
杭州市西湖区之江家园四区	杭州市	3337255.998426669	507638.34028014337	21899.0
杭州市西湖区回龙雅苑	杭州市	3334051.7239129683	509599.9466901563	23265.0
杭州市西湖区之江家園一区	杭州市	3336796.7408317947	507582.13363265194	20894.0
杭州市西湖区山涧苑	杭州市	3338326.8967117337	507218.0930908857	28282.0
杭州市西湖区天阳云筑	杭州市	3336459.0368267177	505848.51077487314	31583.0
杭州市西湖区方家苑	杭州市	3338427.1574920607	506489.5081771765	21182.0
杭州市西湖区之江家园二区	杭州市	3337011.680443811	507752.61361190944	22896.0
杭州市西湖区祥生云浦新语	杭州市	3333679.7033316223	507425.30134917033	36929.0
杭州市西湖区雨茗云舍	杭州市	3340445.04988452	504529.6688052828	44928.0
杭州市西湖区锦翠栖源府	杭州市	3338420.7703345474	506756.61698015535	38528.0
杭州市西湖区茗春苑	杭州市	3349113.916697468	512090.4526908139	47372.0
杭州市西湖区钱江彩虹府	杭州市	3333851.0730645247	507478.5630073416	38622.0
杭州市西湖区云都汇中心	杭州市	3349113.916697468	512090.4526908139	33130.0
杭州市西湖区云溪印象	杭州市	3349113.916697468	512090.4526908139	13015.0
杭州市西湖区佳兆业玖珑山	杭州市	3336212.3293332015	505300.57526532304	31332.0
杭州市西湖区之江家园五区	杭州市	3337585.5603885944	507697.7272348687	21108.0
杭州市西湖区定山西苑二区	杭州市	3336112.770285031	506019.318859914	25342.0
杭州市西湖区朗郡庭园	杭州市	3338519.174932955	506096.27473986155	35631.0
杭州市西湖区绿城之江1号	杭州市	3338676.687620098	506484.2391895453	44355.0
杭州市西湖区融创瑷骊山	杭州市	3336315.552160817	505788.8158320761	33253.0
杭州市西湖区禹洲滨之澜苑	杭州市	3336841.6382922567	510507.6391608479	39458.0
杭州市西湖区中海定山府	杭州市	3336069.9585194853	506918.6093247942	31370.0
杭州市西湖区园丁公寓	杭州市	3338187.513027425	506801.65235275036	28324.0
杭州市西湖区之江家园三区	杭州市	3337258.452376079	507461.92816804023	24382.0
杭州市西湖区良户家苑	杭州市	3334707.453269975	508961.1711086653	21960.0
杭州市西湖区转塘里街大楼	杭州市	3338234.031045781	507131.66705926135	25567.0
杭州市西湖区定山家园东区	杭州市	3336000.85631055	507006.70093413134	21753.0
杭州市西湖区定山西苑一区	杭州市	3336011.703007124	506215.12797891255	19585.0
杭州市西湖区转塘里街大楼	杭州市	3338234.031045781	507131.66705926135	25567.0
杭州市拱墅区和新北苑	杭州市	3354438.5808118884	512492.37636275514	35258.0
杭州市拱墅区明真宫	杭州市	3353916.4524509683	512989.81681970455	32279.0
杭州市拱墅区和睦南苑	杭州市	3354530.6924418984	511748.0231906747	29335.0
杭州市拱墅区联合世纪新筑	杭州市	3353992.7758751125	512330.8385472988	44674.0
杭州市拱墅区景上公寓	杭州市	3353972.6216407213	512902.5683608644	43142.0
杭州市拱墅区莫干山路558号	杭州市	3354192.9167502797	512009.65198561206	44967.0
杭州市拱墅区庆云居	杭州市	3353378.250796936	510989.0492443484	30222.0
杭州市拱墅区和睦坊	杭州市	3354391.7926147906	512487.9976313615	37744.0
杭州市拱墅区首开杭州金茂府	杭州市	3353426.9543283214	511382.41577551246	92068.0
杭州市拱墅区莫干山路528号	杭州市	3353924.393169189	512162.7752424572	32523.0
杭州市拱墅区小河路1号	杭州市	3354939.8666738295	512711.49921186536	37023.0
杭州市拱墅区小河直街15号	杭州市	3354412.331022523	512621.80341426254	102372.0
杭州市拱墅区都景公寓	杭州市	3353874.165636085	512494.7024505794	43438.0
杭州市拱墅区登云路154号	杭州市	3354846.787730744	511781.20255432976	27645.0
杭州市拱墅区长征桥路48弄	杭州市	3354430.7738469653	512307.5585650905	28165.0
杭州市拱墅区中粮大悦城	杭州市	3353845.750457446	512141.75468468	68906.0
杭州市拱墅区大关公寓	杭州市	3354049.4671888896	512874.3133939322	50267.0
杭州市拱墅区凯德湖墅	杭州市	3354124.5214181985	512761.0110678717	58842.0
杭州市拱墅区融信公馆arc	杭州市	3353468.120122906	511881.9911880037	79571.0
杭州市拱墅区滨江锦绣之城	杭州市	3353982.8030148274	511848.0390706498	92261.0
杭州市拱墅区庆隆苑二区	杭州市	3353149.71265715	511374.2431526015	32966.0
杭州市拱墅区庆隆苑一区	杭州市	3353106.5600174204	511202.4343464322	33621.0
杭州市拱墅区滨融府	杭州市	3354159.4422267745	511543.04170256155	71907.0
杭州市拱墅区小河直街	杭州市	3354412.331022523	512621.80341426254	80699.0
杭州市拱墅区和新南苑	杭州市	3354207.114700037	512442.7129775367	35240.0
杭州市拱墅区和睦院	杭州市	3354444.8729890212	511784.1726212475	37279.0
杭州市拱墅区广兴新村	杭州市	3354286.475239816	512564.29820913874	33740.0
杭州市拱墅区庆隆苑三区	杭州市	3353203.7012162986	511576.60753600526	34375.0
杭州市拱墅区吉兴公寓	杭州市	3353726.2742241425	512608.2790923244	41631.0
杭州市拱墅区小河佳苑	杭州市	3354464.3497012258	512131.47727423755	31813.0
杭州市拱墅区华丰新村	杭州市	3354958.6462423145	511694.0360457495	30221.0
杭州市拱墅区和睦新村	杭州市	3354721.8619186813	511540.47737733484	31584.0
杭州市拱墅区三宝郡庭	杭州市	3353722.874693649	511613.9011951902	33998.0
杭州市拱墅区万科古翠隐秀	杭州市	3353284.626111939	511118.5816081194	78816.0
杭州市拱墅区戴陈弄23号	杭州市	3355754.7344163363	513153.438038902	37345.0
杭州市拱墅区长征桥路42号	杭州市	3354398.9080209783	512287.1578305539	31472.0
杭州市拱墅区打铁弄15号	杭州市	3354396.2302714684	511974.32337369124	27553.0
杭州市临平区区万宝城	杭州市	3368348.594356664	526869.4524554635	12522.0
杭州市临平区区山青语筑	杭州市	3367663.787443228	526706.6391293275	23328.0
杭州市临平区区蓝江晶品阁	杭州市	3368147.9118306935	526233.6000349408	20476.0
杭州市临平区区超峰小区	杭州市	3368334.4547466533	528565.4940667478	17208.0
杭州市临平区区临城花苑	杭州市	3367851.710397126	524713.7589770575	15425.0
杭州市临平区区新月花园	杭州市	3367955.9575028666	527360.8800858113	17554.0
杭州市临平区区格之林花园	杭州市	3368380.4380663577	527460.9434599164	18658.0
杭州市临平区区金世纪红枫苑	杭州市	3368588.1053223265	528808.5032989328	16416.0
杭州市临平区区长岛绿园	杭州市	3369416.939554374	528996.1884850605	22980.0
杭州市临平区区都市港湾	杭州市	3369093.914718944	528753.1141650893	15513.0
杭州市临平区区经纬玲珑家园	杭州市	3369394.20978686	528505.8353058655	18798.0
杭州市临平区区力达易居时代	杭州市	3370184.959662612	528439.8109726699	14987.0
杭州市临平区区曙光嘉园	杭州市	3368111.7693305253	528244.2668270326	14444.0
杭州市临平区区华宇家园	杭州市	3368256.7071298165	529308.7631993028	16661.0
杭州市临平区区华枫名苑	杭州市	3368372.5210456536	529648.0328373003	19249.0
杭州市临平区区伊世纪城市花园	杭州市	3368227.768189666	528632.3699226007	16667.0
杭州市临平区区星光街505-1号	杭州市	3367959.3783549825	527711.1963846529	22177.0
杭州市临平区区相寓	杭州市	3366882.214949036	528315.5915099778	19523.0
杭州市临平区区汀洲花苑南	杭州市	3368297.479442454	527286.6642824349	16020.0
杭州市临平区区月欣花苑	杭州市	3367543.157024595	526203.7013570783	13489.0
