lon	lat	Level1	Level2
3430478.1072645397	349520.7531913388	2	3
3430467.0187317077	349528.4822069912	2	3
3430455.7833704893	349536.1227346446	2	3
3430437.8249662737	349545.76773114235	2	3
3430426.534420617	349553.41726558225	2	3
3430025.587943317	349190.17392909515	2	3
3428513.9566318356	343233.7531730754	2	3
3428515.4687151476	343252.2941270383	2	3
3428566.65411812	343278.79263392097	2	3
3428797.782423724	343256.45860594296	2	3
3428498.8441475374	342288.0983219427	2	3
3428468.5287097185	342267.90835124865	2	3
3428438.981516313	342242.9963460189	2	3
3428423.894492931	342221.1861950502	2	3
3428409.7873365334	342196.8634477332	2	3
3428267.7991303783	342193.1995030342	2	3
3428200.1112134503	342232.03542872245	2	3
3427976.586791083	341985.3816761965	2	3
3428146.269341745	341833.98620133643	2	3
3428150.6118639517	341856.702870704	2	3
3428384.5405320222	341885.21498607117	2	3
3428393.5322787417	341860.31765892514	2	3
3428415.519753133	341849.20042008284	2	3
3428445.110078807	341830.7065322932	2	3
3428480.581882659	341784.82778049714	2	3
3428505.6718203383	341776.7436411032	2	3
3429283.228608324	339736.9118486564	2	3
3428809.651631141	343443.66024448036	2	3
3428774.275002082	343487.76462633716	2	3
3428723.7489205957	343534.16744958016	2	3
3428686.2903994047	343704.8978166037	2	3
3428713.736475631	343770.0807104359	2	3
3428714.1351047447	343843.23135420587	2	3
3428742.774788825	343873.47955652216	2	3
3428765.3608321254	343904.61705648206	2	3
3428881.223361531	343951.53987302416	2	3
3428956.4904098934	343930.3886584067	2	3
3428981.8543563983	343924.2717716858	2	3
3428996.7055846686	343902.9531538682	2	3
3429038.0736795072	343877.8186863333	2	3
3429391.678480994	345869.3794531517	2	3
3428668.6134030884	345332.1098176296	4	10
3428309.484985524	338461.18642784836	2	3
3426226.1697419984	343934.45791010605	4	6
3416756.823371944	391709.2863544382	4	10
3420788.913240834	378492.01694091974	2	3
3418414.6739550126	387305.01430614624	4	10
3442887.97218261	312613.3325510619	0	0
3436619.6207307256	331995.4768741239	2	3
3421128.7917838064	378911.7607136046	4	10
3436114.7661339124	333737.88439262216	2	3
3431444.972481876	346841.62454611954	4	7
3443006.207606011	312916.4881358318	4	7
3436018.0711828643	334205.35669691453	2	3
3436680.1410210263	332379.47560611303	2	3
3417560.911425481	388641.86143466696	4	10
3431369.243614902	348484.2743589014	0	0
3422609.2341236835	374459.57179094397	0	0
3435942.2353205886	334569.42450357805	2	3
3436975.2870772076	331953.26847956056	2	3
3435446.9776451397	335492.76601994084	2	3
3437275.4828653657	329325.323457331	4	7
3418139.8025960904	385431.4767826626	4	10
3419224.78946762	384325.1461350017	4	10
3417013.4968880527	391457.95780051796	2	3
3443061.540376022	313233.03518283874	4	6
3436592.240127674	332908.5191501697	2	3
3416754.3222299605	392332.5784777487	2	3
3419119.2704441855	385416.65851912525	0	0
3431191.0590941994	348944.6843111013	0	0
3431051.675893523	349453.7372683488	0	0
3416856.0134931686	390757.4379619396	2	3
3419210.105154465	384889.9523141626	4	10
3436050.854220995	333074.05552733096	2	3
3431797.5823197737	347678.46080875	4	7
3437576.432283519	330134.8792119957	0	0
3430480.685665906	350936.96685873886	0	0
3417467.0367822843	389967.6809347766	4	10
3436311.219683439	334250.625207641	2	3
3431794.436384803	347312.403059232	1	2
3438573.645299326	327374.5040661085	0	0
3434317.4094368718	339253.8043734143	2	3
3437339.227297044	330624.09384975623	0	0
3442538.8452012753	314343.00324495154	4	6
3442496.4254687317	314665.3915107451	4	6
3433238.2861719634	342150.0318735782	2	3
3421503.226925761	378860.47155840375	4	10
3436239.2610686785	334631.80554387945	2	3
3419109.656637588	385922.8898154001	0	0
3431907.3608529987	347762.8935955942	0	0
3435516.958261562	336223.72382049845	2	3
3432080.0830031163	346663.51747101254	0	0
3437276.457838196	331083.67767301394	4	7
3431574.008495344	348108.87267146586	0	0
3434279.7038899236	339683.34435951	2	3
3437148.1481642304	332007.1751970187	4	7
3427155.614047627	360825.30344875454	2	3
3419344.84194958	385436.46310454	0	0
3419106.5438794675	386274.0448625931	0	0
3432441.191070211	342779.0336788575	2	3
3438718.016388554	326235.58117164724	4	9
3438451.6079306267	326860.45267758786	4	9
3438138.946075376	327352.95443919324	4	9
3437854.617259527	327840.2731155161	4	9
3437844.0368402526	327815.55340891844	4	9
3437834.5374004073	327797.9322215902	4	9
3437825.0379893146	327780.3110023854	4	9
3437812.5798296337	327751.2087922543	4	9
3437485.5461453525	327098.1947292927	4	9
3437733.9402635028	327088.8124720038	4	9
3437829.6301471097	327056.07594790676	4	9
3437874.2624538275	327035.3681553166	4	9
3437954.2767056897	327015.2384327539	4	9
3437203.3183820187	325948.02316841687	4	10
3437198.809985343	326600.9773063401	4	10
3437221.143735312	331535.9595393158	4	9
3417397.778335835	391086.95522111363	2	3
3431955.588891496	347824.696619551	0	0
3416808.652607148	392898.01701410976	2	3
3437340.8659206745	331948.146265594	1	2
3432109.871515808	347891.49761857465	4	10
3419336.06488036	385942.186419642	4	7
3417680.564231766	390811.4433722705	2	3
3437093.208863105	332347.23694668803	2	3
3417845.6985136196	390613.8596052888	4	10
3442930.59059041	311780.6652114428	4	9
3444008.790746494	311114.70803762216	4	10
3443105.9631016296	310564.6183805437	4	9
3417349.2266402687	391742.9226187166	2	3
3428858.903780833	356178.75721550285	4	10
3428698.5130886263	355370.24753702217	4	10
3422441.238803596	372969.55161082884	3	5
3421684.6245193533	371942.0591892614	3	5
3438726.214902855	327711.0246962083	0	0
3435051.8318408933	338870.54508702154	2	3
3431460.0710428935	349408.20354534255	0	0
3430739.838637095	351470.1715703861	4	10
3435873.110072022	335915.4511514875	2	3
3437015.030355093	332933.0466016548	4	9
3432234.0245753294	347170.4482348539	0	0
3429288.3559851805	356237.26733033755	2	3
3442859.7034413847	315013.2309578595	4	10
3432156.9704493033	345549.8799544399	2	3
3443559.3477255143	312734.13433454547	0	0
3443476.806658909	313334.1657357422	0	0
3419144.6293465802	382604.5465620604	0	0
3419634.517603099	383986.30412037286	0	0
3418055.728893785	390008.686570951	2	3
3436956.2225459386	333363.23962135304	4	9
3431994.2576352656	348415.8196178111	0	0
3427496.932018183	358993.0476335505	4	10
3425342.6609367137	359837.9310459513	0	0
3432484.9003955335	346535.967097973	0	0
3434987.886656932	339266.9436121706	2	3
3436673.7034837347	333784.47056601726	4	10
3436675.2313331417	334306.7131606397	2	3
3443483.3084156956	314373.5968907514	1	2
3419805.9843294537	384281.381630776	4	6
3419851.9856176814	384611.06812793214	0	0
3439111.0331749488	325403.097747417	4	10
3443955.8910627547	312270.08617485076	2	3
3436521.6843579714	334621.5275176512	4	10
3437592.536421216	331964.14716913115	1	2
3418681.119977548	386925.110106231	4	10
3433636.9987976397	343037.55672815774	2	3
3432036.046913077	348178.98437978735	1	2
3434930.3924174407	339732.98611159925	2	3
3418042.9175306796	387751.61324520817	2	3
3418547.538329105	389235.06992565765	4	10
3429047.7121938495	356533.51224746875	0	0
3417687.4851169484	391420.0936945334	2	3
3419869.2960480936	384829.19828017516	2	3
3443536.2913764706	314546.8161100727	2	3
3443089.9323216146	314195.74592337565	0	0
3436019.76319479	335014.64618025476	2	3
3420673.5405000416	380023.4289747107	2	3
3436051.1842608913	335955.350631586	2	3
3443531.697875071	314155.559359544	1	2
3432358.017071914	347626.670921267	0	0
3419232.6957680723	387542.4911559768	2	3
3443213.1990263043	314864.27591141657	0	0
3433850.521451899	338602.64447683265	2	3
3435731.9989066618	338226.16361773503	2	3
3437821.545619942	331977.01538700546	0	0
3437760.4751163344	331839.70754424174	0	0
3419315.132146227	387608.14960440964	2	3
3420477.995484651	384141.74131502624	0	0
3419208.852480103	387931.5629039784	2	3
3432640.0577226644	347049.6046427024	0	0
3417682.108465457	392025.9071052223	2	3
3419692.6041202755	385989.0913034094	4	7
3444065.9367787438	312839.0654812903	0	0
3432867.7925587203	346414.9320660043	4	9
3418897.3441588636	388687.3759661376	2	3
3424857.072038445	370636.0032765702	2	3
3419545.0014683707	386286.7246261816	0	0
3419471.4979528426	387468.7238999466	0	0
3435505.664699821	338815.7214020568	2	3
3432176.0157539463	348706.1676144304	0	0
3429690.7237479035	356485.66442971135	1	2
3427114.606410588	361904.12626406434	4	10
3431726.1054022536	348759.0082070844	0	0
3419322.318697426	388007.8354119189	1	2
3434077.3099284647	343942.0801279668	4	6
3419545.332907609	387544.6813233459	0	0
3419792.3857424264	385372.55626676604	4	6
3419009.5989524038	388762.1493350053	2	3
3418815.3440286093	389367.57760197425	2	3
3435435.1206117016	339289.1748435552	2	3
3419508.3897575294	387350.4057036369	0	0
3437050.2646179376	334624.86309672735	4	10
3438313.6077946774	328804.4307989313	0	0
3438746.5477060284	329198.7153373436	0	0
3438774.6898425003	329232.1133678806	0	0
3438801.69248835	329258.2700891842	0	0
3438009.4075304754	332047.3247863552	0	0
3437896.63978279	331376.09704209375	0	0
3438030.608709939	330924.22478730715	0	0
3418892.4259448047	388901.92540903017	4	7
3417969.110089038	391751.9499381094	2	3
3431560.119533812	350001.0594751524	2	3
3431717.239846421	350722.0434863502	2	3
3431704.415943359	350729.14206216915	2	3
3431684.9318736764	350737.70712118066	2	3
3431665.4478126653	350746.2722136861	2	3
3431645.9637603224	350754.8373396867	2	3
3431626.47971665	350763.40249917837	2	3
3431606.995681648	350771.9676921641	2	3
3431594.1718191225	350779.0664091271	2	3
3431574.6877996973	350787.6316601026	2	3
3431555.2037889413	350796.1969445697	2	3
3431535.719786854	350804.76226253	2	3
3431516.235793437	350813.32761398243	2	3
3431496.751808689	350821.8929989265	2	3
3431483.9279866987	350828.9918570274	2	3
3431464.444017528	350837.55729995895	2	3
3431444.9600570244	350846.1227763817	2	3
3431425.47610519	350854.688286297	2	3
3431405.9921620265	350863.25382970134	2	3
3431386.50822753	350871.8194065954	2	3
3431373.684446074	350878.91840583	2	3
3431354.2005271544	350887.48404070997	2	3
3430870.9856107263	350487.9197785667	2	3
3430450.8196798763	349602.1120434048	2	3
3430462.0142756794	349594.41572143976	2	3
3430479.875224116	349584.6816123265	2	3
3430491.090342152	349577.01636385766	2	3
3430502.3403633833	349569.3473474212	2	3
3430520.2585087707	349559.66394069523	2	3
3430531.5085444385	349551.9949649655	2	3
3430542.7585865674	349544.3260061606	2	3
3430560.619959043	349534.5574532352	2	3
3430571.7767269104	349526.8422670617	2	3
3430582.933501289	349519.1270977341	2	3
3430600.75904885	349509.352650733	2	3
3430618.593662953	349499.7519712122	2	3
3430641.312426535	349484.51803803595	2	3
3430652.6718179393	349476.90109698084	2	3
3430670.6991931736	349467.319390503	2	3
3430682.053178764	349459.6950372624	2	3
3430693.398543402	349452.07162393373	2	3
3420026.5307916626	386112.93783122767	0	0
3419648.4890339556	387454.9460067381	0	0
3434172.987743875	343898.2287824465	0	0
3429387.4438147354	352748.3701177153	4	10
3432499.3382766345	348097.9502132844	0	0
3435379.5539142694	339767.1422317192	2	3
3428903.37099229	357287.21251221217	1	2
3417362.170716083	392084.39534534066	4	10
3417237.209219154	392480.05731235084	4	10
3417213.430944237	392481.49817294674	4	10
3418098.9250394083	391254.35668763425	4	10
3417004.29664472	392612.3929541557	4	10
3422022.5429421263	378297.49906227936	2	3
3432779.163254274	347493.7746812805	0	0
3419477.4274014765	387762.38368128333	0	0
3420440.6614168696	384464.31037814874	2	3
3419625.0655760984	387604.1959041109	2	3
3418405.1008907137	391455.0963693474	4	10
3432115.1404384538	349888.95852354384	2	3
3427158.068911271	363033.20573806006	4	10
3440310.1824821816	325308.52131962235	4	10
3437724.182856477	332362.81642026396	4	9
3433029.4102126234	346928.94028182747	2	3
3434212.12778296	344007.8187685487	0	0
3419709.7187818107	387684.0269117486	4	8
3434236.9961958597	344100.727068831	2	3
3420050.426296293	386405.37500486436	1	2
3418482.131367726	391383.582447129	4	10
3431982.657176567	350290.22853447637	2	3
3418406.518200018	391727.92403460346	4	10
3420195.9861502456	386189.7888020754	0	0
3435049.4979357473	336795.137462337	2	3
3420795.130166093	384200.7862665368	0	0
3444549.953900495	312232.79193374433	0	0
3419767.988040463	387521.85485006263	2	3
3420407.629937637	385056.0947553376	1	2
3436389.61971956	337380.85333887365	2	3
3436849.203093606	335738.8085273454	2	3
3420338.4559076237	385702.8772047215	0	0
3420769.1335967313	384343.35056358477	2	3
3418508.5303833117	391589.8419671534	4	10
3430455.810518235	353842.6772027337	4	10
3438587.3917939914	330028.7038719807	4	6
3438103.573680644	330583.31654880935	0	0
3429731.5351145333	357268.4609884119	2	3
3422891.712822558	378091.5570238091	2	3
3418259.557495514	388923.102693589	4	6
3432120.7292520567	349321.12310959754	0	0
3419137.602472484	389491.0451566392	2	3
3438222.5545918965	332240.6962807946	4	10
3418513.0965723884	391784.9502038535	4	10
3444629.3308555367	313054.31368193356	4	10
3418617.440487672	391486.393801446	4	10
3432659.6119230473	348553.8494559261	0	0
3437753.1194138513	332915.43889274774	4	7
3419255.0153637393	389022.3705659247	2	3
3435979.5111663374	338791.30024848605	0	0
3418000.1763196466	393340.1127344829	0	0
3443949.8219962087	314013.37735631334	0	0
3443496.739353012	314037.7586526438	0	0
3443535.0342617994	313383.78057874076	0	0
3420289.585064891	386504.26647289586	2	3
3433171.327530581	347364.3770501155	1	2
3418610.6978403837	391678.0856667631	4	10
3419552.0018825666	388652.21112795203	2	3
3432935.3115916294	347950.3281889434	0	0
3428040.681356986	361585.89466597635	0	0
3444235.777992122	314066.4289982047	0	0
3418710.2641353235	391590.7288267409	4	10
3435908.481784892	339316.49285019614	2	3
3419566.1998290424	386848.7799931647	0	0
3418810.516460825	391462.2023548957	4	10
3418136.2741930867	392810.69247129007	0	0
3428527.8641776615	361058.1234228088	2	3
3444270.9901888724	314804.04928075266	4	10
3430140.021434762	356119.6581301382	0	0
3419990.685790385	387302.8973597038	2	3
3417957.2003637822	393140.6984728118	4	7
3422963.334618014	378568.0295583381	0	0
3418708.489439559	391786.20897424826	4	10
3418888.4926693346	390942.24416154425	2	3
3432485.7444890696	349745.19207267184	0	0
3444604.7392083416	312741.93618062936	0	0
3420409.6075728005	386323.3750569893	0	0
3436552.9218171034	337698.2480954081	4	7
3435841.72855953	339805.46285806503	4	7
3420712.662136781	383996.76211388415	4	10
3418815.8765221336	391710.54171284375	4	10
3419022.7068844163	391114.6077146254	4	10
3421206.002573031	384134.09522363264	2	3
3421178.1670979075	384271.5518777439	2	3
3438507.4006099715	331453.118632564	4	8
3438209.317572225	331152.7260765618	4	8
3438224.039339923	331102.52518568747	4	8
3438229.811090135	331071.02744715806	4	8
3421144.0027593994	384425.28879477095	2	3
3445051.1089155953	312294.805588544	4	10
3419435.555007715	389618.3253526281	2	3
3428154.3091206937	362924.133544265	0	0
3433098.2412651367	348404.6656515295	0	0
3419616.143763589	389195.5888209004	2	3
3445255.063395469	312263.9830752367	0	0
3443809.720019346	315153.5252542468	0	0
3430126.6099301144	357011.8440162583	2	3
3418405.2778312485	393044.30881757184	4	9
3419797.832631094	388773.535598799	4	10
3433301.9284811243	344748.6955790607	4	7
3433916.3726688395	344392.05029082746	4	7
3418236.804881374	393365.4497850099	2	3
3444485.9487995645	313337.46576853143	0	0
3430212.39343223	356475.34023585013	2	3
3420578.549362189	386722.58652253635	4	10
3422489.0309878695	376434.76196539146	2	3
3438559.531928425	332263.58163621393	0	0
3433322.688660553	347828.48206625326	0	0
3419889.001404988	388416.7503825392	4	10
3436584.882882247	336816.38478242717	2	3
3432492.589689374	350139.6501519645	0	0
3419019.550431064	391391.3707906202	4	10
3418348.4599032714	393467.5221870252	0	0
3420986.5000138106	385860.4240972269	4	10
3436374.3038181546	338276.30420849705	0	0
3444706.569471078	313621.3145298964	1	2
3444520.5443652906	313616.7600635009	1	2
3444498.062394323	313642.0739549688	1	2
3444411.3001270215	313686.87567402597	1	2
3434462.7962355	343543.18066285196	4	10
3423013.7979109907	379040.63297018816	2	3
3433024.6458264403	349536.36266353895	4	10
3436437.045242444	338843.86200055806	0	0
3430094.895374969	358036.7109175998	2	3
3418901.573898855	391621.56038655643	4	10
3418981.346818022	391816.7708974779	4	10
3435339.8391748816	341839.4676839899	0	0
3423338.1450362206	377995.4484049892	4	7
3418680.4395024604	390660.00041110604	4	9
3421015.4568137694	385990.7378353017	4	10
3432643.0193671	350390.48144749505	4	10
3434425.169670231	345512.8770639594	2	3
3434415.229761175	345487.33799343865	2	3
3434405.3213758892	345462.20777198364	2	3
3434395.413048486	345437.07750092633	2	3
3434386.6327992957	345417.68118942995	2	3
3434376.724574127	345392.5508283627	2	3
3434366.8164066933	345367.4204173825	2	3
3434353.1977882246	345327.951986206	2	3
3434332.702703404	345278.9233674224	2	3
3434215.464971764	344969.0012079703	2	3
3434107.7934109704	344719.62665937457	2	3
3434048.4842431466	344529.19665804197	2	3
3434101.7444332847	344175.4470991144	2	3
3436907.992766453	337477.5258608681	2	3
3438424.5170010263	333015.60399180185	4	9
3420800.1300256415	385630.2986620331	0	0
3423850.80484692	377154.39369892195	0	0
3432899.9486008375	349758.04221111786	4	7
3445123.9539624187	312811.2555065291	4	10
3418381.8039468327	393247.56359252776	0	0
3423571.2997482605	375455.9417075221	2	3
3423738.465888979	376793.45411841845	2	3
3436387.397054536	339355.36793306115	2	3
3430193.2577322	357568.9550414233	2	3
3418956.72497147	392057.6067082701	4	10
3433190.498079708	349470.00700325664	4	7
3444696.340278502	314556.0563904409	0	0
3423750.4427330433	377597.70741921884	2	3
3418493.4372721408	393480.5933133309	4	10
3437919.686902765	333479.240956097	0	0
3437943.033433612	333644.933195624	0	0
3437895.4120075083	333635.1938337375	0	0
3437834.374347073	333625.4058937966	0	0
3421144.8467506086	385835.77992176067	4	10
3420837.866199212	386567.80925155105	0	0
3437092.271811005	338053.4075110942	0	0
3428878.915837508	358906.1643153984	2	3
3445348.782077564	312792.37986960344	4	10
3428722.6421861923	362471.5712301006	0	0
3419729.8485621214	389739.2331833372	2	3
3430359.9806866664	354977.9977826756	2	3
3429508.4935530014	355873.12231253076	2	3
3430520.9777963753	355510.1227680864	2	3
3433383.5893563605	348391.7654613451	0	0
3435266.1447456134	341824.19628044666	4	10
3437136.6671739304	338161.570229063	0	0
3437177.959567767	337964.1408993388	2	3
3432275.3082989585	351456.3282658311	2	3
3421296.4434859823	384489.3520240984	2	3
3436323.007606425	339859.8565192321	2	3
3420538.5617743875	386986.4292198864	1	2
3437179.7980095963	338056.6764803611	0	0
3433151.1052961587	349927.28230286314	0	0
3430608.503478083	356961.4609011622	2	3
3437182.781709588	338008.5886401266	0	0
3418564.686337731	393348.9061824017	4	9
3433349.882080173	349378.05430782697	4	7
3437273.612494953	337524.83590140694	2	3
3428744.466289628	361912.8231387982	0	0
3430440.3176691565	358028.90669315454	2	3
3423806.9093631	377956.9951055076	0	0
3429836.798712911	358883.744306755	2	3
3420627.0377200595	387393.93796511635	4	9
3433178.503705237	350042.2029549675	4	9
3433183.3090256182	349734.20569742436	4	7
3445498.308202837	312750.97755852726	4	10
3433472.914988795	349558.27171959437	4	10
3439838.2602812466	326201.7257403764	4	10
3439313.143939611	326150.08035752014	4	10
3438955.9161070576	327953.9847340986	4	10
3437227.843245379	338136.8732876538	0	0
3419878.8461691528	388765.1255686061	4	6
3437303.731538192	338080.18833773606	4	10
3433089.3684088304	350396.20360750647	4	10
3437230.207607757	338220.7573443684	4	10
3423974.116808985	377470.17598199256	1	2
3433358.4099239027	349888.2221250082	4	6
3437512.01408775	336245.5227905833	2	3
3433232.927787025	350203.5203831919	4	10
3430968.305227024	356017.94594702864	4	10
3419739.458750286	390480.74020840426	4	7
3419665.608713398	390398.9084643161	4	7
3419676.2068348364	390382.5587116211	4	7
3419686.804982534	390366.2089910307	4	7
3419883.883847771	390370.2201893061	4	7
3437109.9753513155	338540.0173892014	2	3
3418410.59029452	392207.2197487043	4	7
3417948.2630840493	392540.4888772108	4	7
3417977.8969695885	392566.48948408524	4	7
3418007.485606195	392592.5494412472	4	7
3417742.399026312	392989.70115186775	4	7
3417634.9148087506	392949.03773691907	4	7
3417683.632901988	392881.34277011425	4	7
3417716.833379677	392808.60448303627	4	7
3418747.568153933	391903.56966907904	4	7
3418757.171182108	391912.50088965683	4	7
3418832.000094624	393088.32275184675	2	3
3418502.1607341724	393014.8447976348	4	7
3433525.460006856	349395.22753161663	4	7
3434929.2851280505	343809.3057048727	0	0
3433259.810323603	350351.1977966694	0	0
3429147.134139141	362437.7243107116	0	0
3432573.760692799	351283.7587099439	2	3
3437147.8347100816	338623.5305864147	2	3
3433444.094571038	349658.4688757823	4	7
3424115.114992173	377811.34316727	2	3
3437386.757823298	338131.4095428851	0	0
3437261.725412261	337931.5674619413	0	0
3437561.9442545283	337652.4259027378	4	10
3431002.39203451	356425.85519420233	2	3
3433265.209091376	350500.35563217493	4	7
3430718.2186032	357496.6021712778	2	3
3433633.521020008	349287.9283952635	4	9
3433594.5808891705	349606.6630602065	4	7
3437733.2399987113	334633.51275071385	2	3
3433666.723617063	349455.1173889848	1	1
3445310.8758841576	313394.55965634837	4	10
3421273.941317896	386010.3754185081	4	10
3441023.760519332	326428.81900763995	0	0
3433410.909960572	350303.8456327213	0	0
3424059.02298392	377990.47449516563	0	0
3433530.6790232593	349831.08265339513	0	0
3433627.9729718696	349707.28267715004	4	7
3445595.300746666	313295.12269596354	4	10
3437326.197759873	338551.71017345006	0	0
3421074.6881398964	386968.9235803348	4	10
3437377.9230838935	338603.4007103855	0	0
3433224.2184121874	348993.6947634654	0	0
3435500.9945777715	342779.7216089546	4	9
3433648.150841195	349781.37531540025	4	7
3425839.3022293323	364677.65843419754	2	3
3425474.860159543	365652.1632605298	4	10
3423110.4970322256	364157.47981465067	4	10
3433309.3544209786	350632.06037387863	4	7
3437315.804658235	338650.4982055067	0	0
3437723.5633666012	335828.1853924511	2	3
3433691.7348178457	349773.10454088426	0	0
3437251.3285284503	336677.3847293313	2	3
3437444.266441824	338608.2570319468	0	0
3433730.3993413113	349536.6761111381	4	10
3437456.084560656	338556.1374414732	2	3
3438083.67673157	336306.7272991005	2	3
3440963.690742249	326867.04538653715	0	0
3437937.0618661107	336896.65255982877	4	7
3433890.529303675	346454.94522755424	0	0
3432826.772785927	351186.1641614797	2	3
3428307.2484940207	364121.2221609929	2	3
3433761.7369159306	349635.7334303671	4	10
3437785.291040703	337601.64087368245	4	10
3437201.122601692	338272.9082625222	0	0
3437448.0238099354	338673.7069231038	4	9
3432774.693940613	352248.789974722	2	3
3441283.8473528936	325617.5796985687	4	10
3418766.5722831297	393335.78616561915	4	10
3433545.2869134634	350079.1665663913	4	7
3437514.574765514	338624.9756092727	2	3
3433849.3276699064	349211.19390315743	3	4
3430802.333360489	357998.530708863	2	3
3433787.1846147017	349715.62247460254	4	10
3433488.147146281	350412.296087845	4	7
3431090.36474861	356888.1919942452	2	3
3432197.0402476736	352194.75300960586	2	3
3431695.432164944	352664.48931732925	2	3
3431657.7706756326	352411.85308731854	2	3
3431539.236614316	352355.9849673364	2	3
3431111.6114270706	351897.7539353326	2	3
3431357.4431574834	350953.436186343	2	3
3431376.9270526012	350944.87045456516	2	3
3431396.410956388	350936.30475627835	2	3
3431409.2347308476	350929.2057143761	2	3
3431428.7186502097	350920.640074074	2	3
3431448.2025782405	350912.074467262	2	3
3431467.686514939	350903.50889393967	2	3
3431487.1704603056	350894.94335410866	2	3
3431506.6544143427	350886.37784776866	2	3
3431519.4782293355	350879.27894699865	2	3
3431538.962198949	350870.71349864546	2	3
3431558.4461772316	350862.148083784	2	3
3431577.930164182	350853.5827024133	2	3
3431597.414159802	350845.017354534	2	3
3431616.89816409	350836.45204014855	2	3
3431629.722019618	350829.35328051617	2	3
3431649.206039483	350820.78802412003	2	3
3431668.6900680186	350812.2228012167	2	3
3431688.174105222	350803.6576118058	2	3
3431707.658151096	350795.0924558889	2	3
3431727.142205639	350786.5273334659	2	3
3431739.966101702	350779.4287149768	2	3
3431308.6445505572	353566.6440250476	4	10
3431190.8227056907	353244.4742201119	4	10
3433604.457925728	349901.25216873776	4	7
3433064.0608479246	351022.3514086269	2	3
3433595.283677119	350218.5137645431	4	7
3434887.652278732	344773.0680920865	0	0
3422974.972922546	382574.5835555925	4	10
3440833.158143863	328494.30191517883	4	10
3428117.1187970606	366119.8118661102	2	3
3421370.6921796273	382847.8791540664	2	3
3421899.2586483257	384039.9444075497	2	3
3421845.7575903037	384031.232480424	2	3
3433542.8287757244	350548.05725560564	4	7
3441258.614592696	326391.57643910806	0	0
3441409.1113846763	326805.08678700984	0	0
3431180.290587406	357423.44352709386	2	3
3433562.1479459787	350694.0318899928	4	9
3433846.170695146	349987.66765483894	4	10
3437990.911354625	337792.16945832036	4	10
3440841.793103941	327533.1436355682	0	0
3433628.123280598	350737.31588483456	0	0
3423072.951752575	382664.446979676	0	0
3423025.5707863225	382638.83175321156	0	0
3423024.6991713056	382795.68821953685	2	3
3437700.5878630895	338010.7503073536	0	0
3434848.4537384617	346535.730700835	2	3
3434571.6098461216	345946.9909527949	2	3
3434555.45502748	345897.75279092	2	3
3434537.9022727436	345846.1175731434	2	3
3434529.5760908537	345825.0372190555	2	3
3434517.741318785	345785.1571026563	2	3
3434500.9454299184	345738.8728619444	2	3
3434491.706384652	345712.06155937817	2	3
3434482.467405561	345685.25020690233	2	3
3434472.315450313	345652.7080052868	2	3
3434586.452445391	345786.00017834076	2	3
3433025.082473256	352191.07455195836	4	7
3433335.2972644395	351600.54867437365	2	3
3433769.1807200583	350402.3353926797	4	7
3428544.772761695	365354.61139867606	2	3
3445124.544129574	314085.7884116208	2	3
3433970.194280472	349549.8316087767	4	10
3433894.880688738	350117.9643350684	0	0
3435431.5751542915	344512.16721290885	4	6
3433249.6816259017	352045.86101890675	2	3
3438051.182534691	337902.3853661397	4	10
3441243.402517583	327374.3691895795	4	10
3441234.9972716873	326856.2843892921	4	10
3432927.771403249	352709.1937315103	4	7
3423172.577511625	382701.0778659974	4	10
3433649.490018337	350830.88869875355	4	7
3433829.6100116493	350574.9547072592	0	0
3431214.0052268757	357953.60883091606	2	3
3433141.1004166873	352558.90357775264	4	7
3429090.794488755	362847.71733415907	4	7
3432763.5557518057	353183.00491964683	4	10
3433954.1773741576	350317.4175571656	4	10
3434257.2806549193	349657.3759364533	4	10
3423163.0692607113	382859.43515695335	0	0
3437739.0636146404	338471.2442341605	0	0
3441979.551794665	325654.3489593421	4	6
3433431.418900923	351895.3166982289	2	3
3420693.3660242925	388902.3023678145	4	10
3433859.9270113497	351007.183487233	4	10
3423277.0381264794	382802.02100778185	4	10
3434308.76542505	349800.31332217803	4	10
3437701.123908816	339011.4045620001	0	0
3434117.662985213	349962.23356359097	0	0
3438022.8567058793	338475.5657892808	0	0
3440928.495105742	329648.9749718267	4	10
3440619.7020179345	328434.9585293826	4	10
3434040.0997986747	350463.7782796939	2	3
3429176.48041084	363316.6916918578	4	10
3419765.32273028	391448.14295148826	4	10
3433739.4529158026	351076.5466290485	4	10
3421087.10803268	388933.08618610556	2	3
3420680.1532440055	389512.74564809614	2	3
3420666.453910617	389505.5489110344	2	3
3420788.101053154	389257.4049951715	2	3
3421285.0729744965	388540.85397850163	2	3
3421459.062243455	388289.02549035207	2	3
3421563.87673138	388189.5799421008	2	3
3421574.3638682207	388197.82660861	2	3
3421517.957687104	388338.1749056885	2	3
3424500.7458410384	378644.4125779761	2	3
3435175.3503439273	346344.4769225466	2	3
3428676.742505935	366014.7677333304	2	3
3434180.69611756	350133.4867439551	0	0
3430612.457633526	358951.0789505535	2	3
3440937.203161852	330021.72678128106	4	10
3440711.93373131	330653.0101797709	4	10
3438929.2608140972	330804.67359944	4	10
3433929.8843231495	350866.3142891673	4	10
3435177.308026037	345634.0025522931	2	3
3421805.9031420294	385375.2705947595	4	10
3434628.980931652	341110.94799214386	2	3
3431806.7424361203	356389.32612762775	4	10
