lon	lat	Level1	Level2
4393269.409062633	402485.1869237905	4	10
4391597.518173197	403248.24032653304	4	9
4392226.631976808	403124.05504469795	3	5
4391641.96768189	403260.1981066275	4	10
4391476.1169992	405939.8373982045	4	10
4390867.358526418	404151.0042233634	2	3
4382085.078821915	389235.1530782916	4	10
4382014.470532918	389045.2037017211	4	10
4382011.516544928	390639.514851825	0	0
4397512.792809018	451338.6046969304	0	0
4397810.371134653	450421.71676945983	0	0
4401202.053463759	437374.0218029444	1	1
4396953.759398363	452567.6492412873	4	7
4397908.879826246	444930.0414290835	0	0
4397644.609596269	449158.51372982847	2	3
4394425.017703208	463688.782337996	4	10
4400263.413485562	441246.4512075285	0	0
4391929.693742355	473388.50134752097	4	10
4397842.316547684	450642.8028032092	2	3
4399842.930421249	442545.0853537601	0	0
4400163.564525466	442098.55923003855	0	0
4400215.890468094	441663.27422839333	0	0
4394540.721268375	463114.57353609777	4	10
4400163.280018305	442348.3898870985	0	0
4394495.72509069	463419.48968210875	4	10
4393926.593892362	463145.5635971804	4	6
4397011.53933763	453480.5100939775	0	0
4397727.41426358	449816.1099240936	4	10
4396614.68906467	454559.4548531435	4	10
4404922.528332192	423895.1290879739	4	10
4399837.73540941	442922.1097025205	0	0
4402660.07784944	433078.916482815	4	7
4391917.764153521	473769.4978071827	2	3
4399098.753923516	446245.481932256	4	10
4391275.821674683	476072.24624146306	2	3
4390275.113266199	475143.7985676686	3	5
4402682.516648708	432291.3382706678	4	10
4394444.692148575	464115.74962704215	2	3
4400637.5331306495	440356.8541778685	0	0
4397875.421893678	450907.3880576691	2	3
4408239.864319357	409280.6971508527	4	9
4394653.645334373	463685.91218126554	4	10
4407625.861700845	411726.4204409412	4	6
4398124.140438858	450043.2342846646	1	1
4402375.895090899	432653.0927818311	4	10
4400341.438266597	441961.990957528	0	0
4391578.161028927	475719.38645626	4	6
4394664.717058485	463972.28782806534	2	3
4391823.579361955	474213.08842206025	4	10
4391295.663816324	475522.72628524003	4	7
4400635.995856387	440779.9524487842	0	0
4403254.926219085	428573.37155358633	2	3
4400538.34214574	441679.7352163704	0	0
4394674.956313422	464247.66497727216	2	3
4402412.984946541	433389.32900809235	4	7
4400284.598354374	442536.9672058797	0	0
4400552.482914921	441876.5398838489	0	0
4398437.590885119	433578.19962383364	0	0
4398593.105118015	435584.6167123054	4	10
4394933.769016884	434744.11941167305	4	10
4393959.833953454	434568.3861560878	4	10
4398196.121259324	450403.4864485451	2	3
4392248.189647131	473391.02482023486	2	3
4394880.209523852	463682.4376169452	4	10
4400636.467251142	441250.02710467984	4	7
4400283.034686024	442881.52528404223	0	0
4400627.083522063	441517.5534210702	0	0
4391620.544391146	475075.0299592804	4	10
4393835.793625965	466607.7427876106	4	10
4393143.712959206	464615.95519296906	4	10
4392245.356267535	473768.58481417975	2	3
4394895.301634341	463972.4770708713	2	3
4400768.835488463	441650.7692332266	0	0
4397160.4581852695	454108.41974683217	1	2
4397463.359567801	454548.9473905662	4	10
4398272.233948236	450794.08975952974	2	3
4403151.327246976	432254.5680709138	4	10
4398577.604722759	449613.14623877715	2	3
4392554.1429797085	473395.5746101785	2	3
4392242.8571824785	474190.1853977819	2	3
4394902.901536831	464241.95491158747	2	3
4393949.379478581	467173.6689750343	4	10
4400788.348710409	441861.3714079161	4	6
4401009.557608165	440763.51874279324	0	0
4406788.427802812	417218.68277721404	4	7
4404585.228031444	417014.3108526736	4	10
4398081.737798969	447421.25827668264	2	3
4392228.748672251	474412.111815277	4	10
4407720.108393507	415623.08607496106	4	10
4406152.99171757	413069.1246629651	4	7
4406992.409114127	416478.41054172465	4	10
4406645.6414496405	416497.9304648774	4	10
4404879.990111184	416043.13663334295	4	10
4404893.564688827	414435.2120177932	4	10
4400687.667801705	442120.0121679176	0	0
4392551.719684513	473769.89335983596	2	3
4398616.77680855	449926.10984338535	0	0
4398697.376595886	448948.5643805644	4	10
4406523.679772793	417999.674978098	4	10
4405198.248670725	418767.78741517547	4	10
4404984.107656199	417735.8089857474	4	10
4397694.083231778	454543.8198495662	4	10
4401499.412067259	436654.19650835113	2	3
4401819.533799848	437589.7466858559	4	10
4402609.834957618	424692.3115253938	0	0
4392548.921314672	474192.1929058918	2	3
4393771.012523829	467791.35112368927	4	7
4393105.233421089	467727.82967259956	4	10
4392568.291301467	468372.4018528051	4	10
4392206.941791071	468213.52627113013	4	6
4391644.44828287	469950.7719979593	4	6
4400693.724982969	442468.8720260944	0	0
4400775.813477726	439163.3181694496	1	2
4405425.320993615	423944.4921723198	4	10
4397295.796649561	454866.3630353154	2	3
4401171.309309356	440390.15562477754	0	0
4392742.42430548	473768.94844457024	2	3
4402857.50883511	433114.06337357743	4	7
4405402.621495782	424247.3832593167	4	10
4400732.8643021	442820.6020488146	0	0
4402292.665813823	437460.13195906614	4	10
4392733.049586152	474193.71229661367	2	3
4405762.774165477	424367.88629816205	4	10
4401374.963247514	440744.18084556406	0	0
4395550.282812861	463126.9817530752	4	10
4395374.944518011	463041.19882598816	4	10
4394851.562934581	463446.6353408192	4	10
4399844.128899488	446600.64232631144	0	0
4400160.828989483	443152.8712625229	0	0
4404363.166231715	429476.93749641936	4	10
4406040.712540107	423417.82057798025	4	10
4398725.920186902	450489.6657377105	2	3
4405941.491483451	423984.0185983702	4	10
4392021.282865203	475811.97920619167	2	3
4392898.488374576	473400.6098073906	0	0
4399846.439656138	446756.06137460464	1	2
4401211.491176134	441201.3782235333	0	0
4400724.870615156	443362.69141076715	4	10
4405920.536163531	424273.7622465184	4	10
4406436.255651711	419507.0833252421	4	8
4405282.982675186	418919.4455907482	4	10
4392965.698939661	473765.97914436384	2	3
4405445.819320577	424679.3487887747	4	10
4400895.090793012	443513.17893485905	1	1
4406337.834762781	422569.3197143057	4	10
4405160.25655412	422413.99799225735	4	10
4404455.17907545	429160.55467057036	4	10
4401226.031475128	441685.86496933183	0	0
4399940.199290162	444419.4659128865	0	0
4406683.647576824	421305.3923922465	4	10
4406686.665221858	420734.8793876396	4	10
4405638.413484466	421973.8088964394	4	10
4406437.93192662	421798.5920645952	4	10
4405721.030441063	419894.0137187727	4	10
4403731.37837664	422004.670495795	0	0
4404123.4815625865	419525.94746036886	0	0
4404062.953423464	419571.6381538031	0	0
4403955.426164279	419691.07686588855	0	0
4403914.51029014	419794.33558720513	0	0
4403893.480992683	419838.4245063926	0	0
4404842.205634736	419040.09989045217	4	10
4405803.178166022	425403.2684504846	0	0
4404269.686817056	426719.35214339435	4	10
4401243.693056022	442092.1348938342	2	3
4399909.823146435	447118.1866547572	2	3
4395908.853370068	463161.7721052342	4	10
4406407.386114744	423215.4936507025	4	10
4405626.934560011	425342.310082967	4	10
4397259.621847929	457446.30675057496	4	10
4400898.362372502	443923.3807569158	0	0
4399946.615451888	447463.1129318286	2	3
4401245.734970488	442410.6831815299	4	10
4401764.151134797	440690.4195271736	0	0
4394394.160103251	467839.7051794649	4	10
4406553.393736613	423072.45812258567	4	10
4405317.927118325	425622.6563212047	4	10
4399956.391829777	447617.9535656249	2	3
4402633.857289283	436557.0377281816	2	3
4399975.494755197	447748.0416685241	2	3
4401251.391168582	442763.7927375678	0	0
4405715.935624484	423449.33496867085	0	0
4401766.55304814	441187.2429833647	0	0
4405635.732440793	426629.02554063516	0	0
4400890.90181628	444508.00804199243	2	3
4399990.875898458	447856.0083256892	0	0
4401253.968609097	443079.12176236877	4	8
4403105.300666262	436118.39715912135	4	7
4404759.14613687	429549.4186959913	4	10
4401761.697564536	441661.1518475934	0	0
4400891.286282255	445013.5733095841	2	3
4406378.151963804	423937.110064593	4	10
4399611.714718236	447669.16728277935	0	0
4401286.673676741	443433.78077240207	0	0
4405595.413495505	426390.7325740932	0	0
4402385.434412533	439477.05578825215	4	10
4406199.549069021	424311.1026402107	2	3
4405624.561491581	427011.865426289	2	3
4401762.639693403	442051.1853281711	0	0
4397415.859227176	458192.1824815808	4	10
4405911.359991241	426588.6269259049	2	3
4397642.383078904	457371.0719735159	4	10
4402118.536630039	440747.19517291966	0	0
4401280.434543239	443920.13105032017	4	9
4398140.652675391	452119.78658689716	0	0
4396276.1556060985	462329.06072605884	4	10
4395338.269863569	462881.24236120423	4	10
4394407.244147311	462275.55795538	4	10
4394292.760607109	461968.85149805876	4	10
4402524.007330235	439330.92427817057	4	10
4402081.719481808	438770.2015080041	4	10
4401753.924396511	442382.5159138089	0	0
4402675.455456783	439039.8208701351	4	9
4397067.122335694	460540.6885540194	2	3
4396697.950257408	461728.2551009918	4	10
4402120.665520672	441194.99870587175	4	7
4397084.217830637	460699.1383590912	2	3
4401258.920694574	444475.95602185745	2	3
4406521.1066858675	424407.19879800756	4	10
4402939.881591571	438633.5146051557	0	0
4401740.573634256	442755.15484325896	0	0
4394006.243116326	472388.11831861787	3	5
4392881.308604677	473003.67107931525	4	10
4405959.438513154	427225.38880687795	4	6
4402849.059870901	438450.96570994175	4	10
4402391.086455901	441090.3731007271	0	0
4405885.17591074	426758.1695341438	4	10
4401725.816019329	443045.94685508916	4	10
4394176.119143039	469995.40109186014	4	10
4394486.589281454	468796.51511685975	4	10
4394301.142766923	468140.49295703234	4	10
4400811.48518031	447240.5832586619	2	3
4402369.674297905	441031.87187022733	0	0
4404424.749503859	428129.1127801119	4	9
4402723.888674729	439301.4024773855	2	3
4403004.312705254	438842.825504921	0	0
4402116.5197893	441656.30882728414	4	10
4396676.709834327	462399.6181291264	4	10
4405677.634260359	427628.21129855997	0	0
4399746.488723182	451397.91352490487	4	10
4406095.305860584	426383.49767912814	0	0
4402460.334118076	441090.6823419104	4	10
4403055.183345449	438833.01442062744	0	0
4402844.736728724	439162.0042479556	2	3
4399754.112235787	451491.0442943426	4	10
4406016.006399623	427012.1924501526	0	0
4401279.068192985	444933.05881591	2	3
4402114.497139006	442032.25318198075	4	9
4406192.453227941	426720.89539661165	4	10
4399761.65958489	451575.8115350489	4	10
4402411.917998101	441246.8459909412	0	0
4406323.756736465	424763.57407320844	4	10
4406117.421367483	427217.52595015557	0	0
4399413.715360427	452879.32733542717	4	10
4402960.845935997	439063.8156309276	1	2
4402561.971126587	441095.1507965349	0	0
4402475.072061556	440804.4061518565	0	0
4402537.419347664	441244.82099707914	4	10
4400552.249087341	446924.24057232914	0	0
4399574.312726991	452049.6443332994	2	3
4402825.513944614	437436.6567852721	2	3
4403108.224487891	438948.6252723831	2	3
4397806.413795103	458154.96343073144	2	3
4406328.10804004	426729.28320368537	4	10
4401615.82590229	444818.3435432315	4	10
4392984.966156385	475043.7337326967	4	10
4402114.305599889	442372.67111843475	4	10
4396733.021903176	462773.0153829531	4	6
4406043.037567988	427450.8416486451	0	0
4398044.205621062	457330.2065424676	4	10
4396816.939089767	461037.5253756322	0	0
4401615.279589114	444936.8963025362	4	9
4405686.512869066	428442.3567165178	4	10
4400981.504118982	447226.286352147	2	3
4401700.2197207445	444804.0810929261	4	10
4403186.548335327	439053.50742533687	4	10
4401613.557499169	445059.04080177913	4	10
4394028.88024192	470813.3378867772	3	5
4392109.265715315	473196.656907232	4	10
4391535.874835383	473520.4015553691	4	10
4390145.930896168	472935.535073227	4	10
4406275.909476399	427001.64008552465	4	9
4399765.336565013	448868.47611236037	0	0
4400279.149848215	448527.53861218045	0	0
4406343.930533841	425207.51117291243	4	10
4402519.540682506	441308.9596572705	0	0
4401698.69039864	444921.8366080437	2	3
4397124.003736654	461722.7182112934	0	0
4401609.216680924	445192.17007948796	4	7
4406279.476447086	427224.1139589679	0	0
4403153.691805494	438924.3571784592	4	10
4406309.074767803	425820.104432004	4	10
4397010.904762986	462636.3795118695	4	8
4401581.256987185	445510.83014223754	4	9
4406048.491629678	427841.88101134	0	0
4402112.558560752	442759.4139288734	0	0
4401697.516137298	445059.1399144385	4	10
4396914.019760437	462073.1615819601	2	3
4399652.069324644	452402.73774774285	2	3
4401608.76498737	445366.6599129865	4	7
4400343.280778629	445874.22840811545	4	10
4399955.622219153	451360.094398875	4	10
4401695.847928446	445191.09556569124	4	7
4397044.71100239	462796.66437118663	2	3
4401634.738990608	445511.1725112647	4	7
4399863.83465144	451698.27716088685	4	10
4399963.51881789	451454.64982703055	4	10
4401694.548956058	445303.3064935167	4	10
4397046.3335911725	462405.2594133791	0	0
4402474.78384812	441656.8152534171	0	0
4399968.015719611	451537.73827837117	4	10
4400375.034432735	448994.1326919372	2	3
4401693.655169239	445403.65358392394	4	7
4406017.853431171	428400.4978492599	0	0
4402462.516133607	442015.98759264464	0	0
4401692.705228638	445511.2909532377	0	0
4406269.436721749	427642.1814550933	0	0
4403462.237564817	436660.8311243978	2	3
4401916.402422482	443416.51280157734	4	10
4401843.081732177	444805.67141511315	4	10
4397191.616832214	462624.59443942166	4	7
4402445.933284383	442361.5858010408	0	0
4401840.447530633	444922.96135309595	4	7
4405130.203504175	431737.7896716373	4	10
4401746.26303785	445692.1836333496	0	0
4401984.43029572	444806.88671222486	4	10
4401326.379219498	446277.4451875904	0	0
4401838.471440595	445060.7796436643	4	7
4400420.501937935	449162.8898684171	2	3
4399889.815103893	451980.5761304958	2	3
4403426.944140512	438470.4359157344	0	0
4401793.706131225	445687.4430266946	0	0
4401795.085815468	445510.9403434016	4	9
4401834.856223977	445194.11109239195	4	7
4401981.792583716	444925.0834202595	4	10
4397474.351593365	460985.88188963156	0	0
4403369.077104054	438107.2586062566	4	7
4401794.627168283	445593.98997120775	0	0
4394182.352182891	472412.1172587908	3	5
4393871.70329555	473574.09457322425	4	10
4401979.684002176	445063.0388297708	0	0
4406519.237544574	426528.67836207413	1	2
4406801.243207172	426523.11767603207	2	3
4401841.144221536	445682.4280630958	0	0
4402442.775893935	442764.0126069629	0	0
4401831.502644168	445368.1631786196	2	3
4398245.812671179	458088.9304008337	2	3
4401901.754518313	445511.854385224	4	7
4406536.954475303	427224.5618918863	0	0
4402688.392092749	442264.86243220436	4	10
4403737.864842438	438365.7758048637	0	0
4403002.42359965	441366.36178619723	4	10
4401900.320600222	445595.083692009	0	0
4400746.456520383	447774.2120736457	1	2
4402833.174581354	441084.4456444417	0	0
4403438.636865381	438773.9668674012	0	0
4399966.103032648	452329.50037565455	2	3
4396820.850648136	464820.94349045056	3	5
4402704.967689878	442384.7013960667	4	10
4401919.029588426	445675.9493521206	4	9
4402696.874578102	442473.9264503825	4	10
4403079.69685569	441352.66571078135	4	10
4396875.688056475	463204.76406701794	2	3
4396625.68555983	463875.2299714258	4	10
4406581.219318126	427011.86747212557	1	2
4396666.188992413	457940.0874837513	4	10
4394992.492078935	461491.00340947445	4	10
4395051.58589253	456784.938314196	4	10
4393520.005671913	459465.5360109126	4	10
4394146.858511837	460141.77217384765	4	10
4394049.637884283	461261.57438236964	4	10
4401213.911832188	448167.0864412231	4	10
4402907.55169942	441699.2176665222	0	0
4406769.368577596	427226.129735721	2	3
4403125.172450782	441017.3621076511	4	7
4400241.559415703	451620.11558205716	4	10
4402841.12103009	441559.98655543156	4	7
4401232.035418852	448288.9466901116	4	10
4407067.957978434	426283.9427019529	0	0
4401696.2668392	446756.3492245911	4	8
4401324.029428342	446849.0094738858	0	0
4402905.824514146	441782.9001128825	4	10
4403523.297077783	439243.51565577317	0	0
4394702.56553528	472872.2497778208	4	7
4398520.6708378745	457505.9749007546	4	10
4406943.392471879	426650.76890085463	0	0
4406885.969864121	427218.594214345	0	0
4406622.403439345	427420.0354277819	0	0
4402848.886115308	442002.5234415331	0	0
4401813.932390075	446632.10040595196	4	10
4406608.581583323	427619.8142227392	0	0
4398789.893518582	458342.1134333811	4	10
4398622.5158228865	454625.533808914	4	10
4402925.142767946	442265.1900867561	0	0
4402923.172841268	442446.1347306314	0	0
4398810.100915144	458471.2271208689	4	10
4397504.188776969	462171.46522473294	0	0
4399229.469139134	456382.4573494636	2	3
4400306.603448115	451885.9245153438	2	3
4406368.301053254	428430.7770785349	0	0
4406917.4662554115	427714.65760468465	4	10
4406614.036065438	427871.392686174	0	0
4406922.425954322	427651.29469971854	4	10
4397935.266806507	460988.88977701904	1	1
4402839.284302369	440131.22464468674	4	10
4399222.2150923135	456680.34682963666	2	3
4402684.574912821	442837.06116293656	0	0
4394672.415806254	473651.3478810419	4	10
4403472.066058851	440996.772299896	4	10
4401936.473273132	446785.43575519434	2	3
4404180.69266294	436850.68475710036	4	10
4403457.9166565575	441112.25787031517	4	10
4401847.695609245	446513.2717952324	0	0
4401542.564705301	448169.15385252144	4	10
4401984.316201734	446631.2762032001	0	0
4404006.027260633	437974.66953081446	0	0
4401560.62106345	448290.7246933586	4	10
4402178.649738021	444967.9340878398	4	9
4395091.842384651	472559.36348242697	3	5
4400382.955704225	452229.4548787201	2	3
4397495.519239288	462990.76489714446	4	10
4404462.848447793	436742.206249255	2	3
4400971.380128746	448567.0808955438	0	0
4403288.604118412	441525.8223483541	4	10
4403570.046202217	441059.4241927439	4	10
4399604.039315865	452514.9534791056	4	10
4398671.388226683	456855.89351066144	4	10
4398929.107409525	457553.18192355795	4	10
4398924.711613231	458306.7987197016	4	10
4398915.442242319	458293.33752913406	4	10
4398905.75348418	458260.77116788743	4	10
4398817.410373023	457433.2810703343	4	10
4398798.10393622	457292.69490384014	4	10
4398771.835824395	457121.1064392954	4	10
4398733.968019869	456990.4037914019	4	10
4398722.837719342	456961.87900863116	4	10
4398712.873622404	456939.00288697897	4	10
4398695.552996436	456902.92020529986	4	10
4401493.248121617	447663.7655125276	4	10
4404488.014843438	436985.7486614342	4	10
4402082.942803168	445618.4160681578	4	10
4402218.909533944	443977.6226683808	4	7
4402136.58513912	446615.9650094153	4	6
4394675.749713766	474317.935220886	4	10
4394635.814251869	474847.4697909689	4	10
4395087.994470897	473051.65619444934	4	10
4403171.827114307	442556.4715314362	0	0
4403832.820660897	439542.7631068126	2	3
4403617.363365496	439791.4749367418	4	10
4397919.944064185	462066.65834739234	2	3
4397564.396281949	463497.3199788947	4	10
4401925.776404672	446994.7502627361	2	3
4401187.268152817	449019.98044316866	4	10
4399063.439057045	458492.83318453643	4	10
4398953.674974719	458526.7853495241	4	10
4398944.80610081	458487.1282814822	4	10
4402016.304414483	446164.109689906	0	0
4402674.464873117	444464.8779700386	2	3
4403206.054538911	443098.76365787105	4	10
4407354.838966105	424562.7934215361	4	10
4403197.596301908	443222.5303000952	4	10
4403366.19327831	442441.69399012305	4	10
4404222.771484013	439020.21990337	0	0
4399632.385360085	456392.7078522729	2	3
4394909.473113387	474705.48516228533	4	10
4399591.611899825	456650.7879007	2	3
4400750.343829066	452178.63451993646	2	3
4399557.691816204	456881.2900855898	2	3
4403858.396113366	439112.13075770496	0	0
4394992.99096861	474280.5264324739	4	10
4404336.56917689	438925.8531830151	0	0
4404478.994913862	437788.9953651421	4	7
4395083.828424849	473662.7214950725	4	10
4404313.484525235	438755.82624820643	0	0
4401682.694774017	448589.43561467325	4	10
4403319.552910661	443124.5910594179	4	10
4397273.010966815	464294.05252343556	4	10
4404232.851436695	439405.66025112476	0	0
4403614.115579926	441571.1918204638	4	10
4408111.500186686	424735.8895024109	4	10
4407215.853506351	427576.46261252475	4	7
4404422.529099627	438970.5554584291	0	0
4401744.735999598	448999.118530923	2	3
4408117.411659032	424812.27791985625	4	10
4404465.405007228	438867.40053772146	0	0
4395494.259852936	472539.6688256106	4	10
4408104.352057053	424893.8572438314	4	7
4403392.320326204	443185.9231041279	4	10
4405760.050322941	429821.21807650075	0	0
4398413.671129364	461036.41954434913	0	0
4403358.989825939	443285.56834132195	4	10
4404236.655588287	439505.5715122367	4	7
4407287.433044773	426903.9740247828	0	0
4404451.21361836	439027.0560132606	2	3
4397304.147568567	465048.7988001068	4	10
4395942.117940466	464388.09794602374	2	3
4395058.36300312	466237.831007521	4	10
4395192.133600151	464126.5996323087	2	3
4394841.555050216	464603.3489985344	4	10
4394477.177800213	464648.1501733942	4	10
4401793.54229827	449251.24639708345	4	10
4404539.670366067	438586.0627780439	4	7
4397975.661398682	463086.21564526117	2	3
4395491.906782713	472911.6119548695	4	10
4401373.3922834005	449373.46200868196	4	10
4404223.2788554225	438401.9715394836	0	0
4403043.98749795	444053.19631776365	4	10
4395016.18504456	474940.2321022726	0	0
4400006.63429968	454033.8463907414	4	10
4403524.099734348	442500.37411453814	0	0
4404766.398461849	432358.0773910756	4	10
4408291.821949848	424718.97166962083	4	10
4395490.752048059	473200.0939512977	4	10
4398018.975723098	463554.481034937	2	3
4408265.612205091	424872.57015791256	4	10
4404247.057529753	438848.32517570135	0	0
4402743.437950954	445216.0310997086	4	7
4403243.995246121	444086.1320937773	4	10
4401545.883918837	449807.0510869747	2	3
4398011.342706522	463747.69323330466	2	3
4399858.9098481275	455959.71400519303	4	10
4395245.104461657	474904.5226077479	0	0
4399880.252558965	456981.4509725403	4	10
4399457.086948377	458430.639041762	2	3
4399941.696010441	456712.4333647906	2	3
4400012.638748452	456412.82738574443	4	10
4399458.684298469	458705.793086477	2	3
4404146.51410586	439835.32849662105	4	10
4401926.03995002	449461.89303724526	4	10
4403692.930964667	437555.55856420513	0	0
4397644.647219365	465506.78415952536	4	10
4396302.77363212	466714.60011577106	4	10
4404532.847683172	439582.4442684988	2	3
4395486.413519737	473667.65093609906	4	10
4404551.449444361	439661.4408635668	2	3
4399088.874373658	460091.9410300229	0	0
4398382.277937612	462083.1857793225	2	3
4403905.615074123	440626.1250332671	4	10
4403815.888006918	442279.9605356413	0	0
4407160.592086885	429791.9805841429	2	3
4401675.921186948	450300.4331157279	0	0
4407169.787764419	429918.3270523077	0	0
4398828.630745968	461283.9321862797	0	0
4395650.690896396	470812.896098271	4	10
4398327.4787535025	463722.83263141743	4	9
4399247.437396269	459877.6202326216	0	0
4404704.363990033	439604.0525185178	0	0
4401544.893850421	451320.3155451182	0	0
4401561.419737535	451032.75970710325	0	0
4400494.738868954	455280.58147068747	0	0
4403795.570709733	442685.6917234691	0	0
4404569.686551801	439863.9039783399	0	0
4405433.457221546	430623.81513748417	1	2
4404044.963772239	441561.5436159079	1	1
4407336.994615367	429650.0420835711	0	0
4400474.523220999	455609.39818173693	0	0
4405112.491442212	436979.3904552136	4	10
4398090.2704023095	464117.6315465198	4	10
4399676.139809777	459001.45753525157	4	10
4399313.346893587	460358.9486928292	0	0
4404752.296437437	439677.74288025725	0	0
4403778.670553839	443068.75572789414	0	0
4399753.298641051	458715.8883365686	2	3
4406924.517634347	428862.00859699125	0	0
4398840.925311787	461850.5322301913	2	3
4404753.413295182	439801.82254885224	0	0
4399831.714186839	458409.3755510961	4	10
4407344.975845652	429778.3118362823	4	7
4404763.635826183	439739.3263110707	2	3
4400204.97953364	457083.7471003751	0	0
4407037.545939042	431392.32628226985	0	0
4400439.947176267	456021.0998752724	4	10
4400288.261828528	456776.750053284	4	10
4400373.193340711	456457.88455586194	4	10
4395472.70441651	471818.07504249533	4	7
4395442.84015441	474354.9324515516	4	10
4398189.433836776	459656.12947792676	0	0
4400278.768679656	450661.82005415054	0	0
4407387.325790356	429286.70992994285	2	3
4406708.825440256	432071.7326236685	0	0
4404567.985435381	436651.27693784324	4	6
4404132.3342710445	442261.51694657456	0	0
4404808.536419647	439898.0135120347	4	7
4401877.109235079	451082.570276498	4	10
4398449.968222834	463097.53179836035	2	3
4400883.700478413	454067.91888199636	4	10
4403567.708587929	430786.9975038253	0	0
4404112.737014743	442671.78175917675	0	0
4400836.0250526555	455285.13138633134	0	0
4407764.092196168	428776.23522320605	4	10
4407244.728094515	429632.7089364452	4	7
4399912.278805361	459124.30599262833	4	7
4399983.784362049	458905.1896445933	4	10
4395939.398673059	473670.8654705791	2	3
4401553.465722614	452464.4026838128	0	0
4399119.898814555	460971.8193783305	0	0
4396047.2646497125	472820.51457805897	4	10
4400811.368750064	455665.11677251186	4	7
4398591.140085027	463954.06040281313	2	3
4404218.2755996	441788.25701296807	1	2
4406881.294518546	433070.6202686682	0	0
4398928.762168916	462698.57012212084	1	1
4396300.784011737	473281.6122018436	4	10
4393702.680974974	481999.3685691068	4	10
4393311.883621459	483724.271357005	4	10
4399494.618478832	461018.6773631459	4	10
4400505.403373853	457196.95174253086	4	10
4404577.040442221	440345.41433485254	0	0
4404460.086326949	442162.0368276185	0	0
4400606.280978278	456878.81891080976	4	10
4400775.361004748	456111.8009249717	0	0
4400706.503850226	456548.989960459	0	0
4396302.647652825	473548.18424405996	0	0
4407302.833417941	431622.9320812509	4	10
4404751.571054772	440806.7917754295	2	3
4399470.084998722	459251.5419360531	4	10
4399237.338506276	461830.2061151676	2	3
4405196.866394677	432914.5628232438	0	0
4404430.333222436	442583.3353828115	4	7
4396302.177220257	473858.55289872835	3	5
4399250.71895411	462584.6350380453	2	3
4398748.636043884	464319.5237799785	4	10
4398950.90949894	463237.55234789837	4	10
4400154.205381164	459248.36507418344	2	3
4407833.808229526	429058.41891450953	0	0
4399093.076229705	462316.7042197923	0	0
4400251.723941006	458970.91951783013	4	10
4401180.313016785	455288.1153765489	0	0
4394716.364872153	476539.8245649071	4	10
4392012.3952016495	476620.2177486178	0	0
4401158.114717713	453190.2516199144	0	0
4400210.566695701	458613.8659348896	4	10
4398754.339396747	464576.6077326332	4	10
4404252.812194405	443077.47971800214	0	0
4398534.746490275	465954.78266999	4	7
4404867.141471323	441070.24493754597	1	2
4396524.074203564	473556.77009650355	4	6
4398520.344016939	466076.74817963166	4	7
4405321.188770707	439786.6468652247	4	6
4404365.23575778	441176.7954734771	4	10
4401968.825771464	451685.70291872876	4	10
4401152.375352417	455721.7268953598	0	0
4404013.011298945	443324.662780065	0	0
4398654.639422887	465964.5816269049	0	0
4398640.846584036	466090.1657330022	4	7
4400815.553380157	457317.35476924805	4	10
4399561.141776652	461861.3604572787	4	10
4399587.450856104	462214.7555235491	4	10
4399773.861226785	459874.27741313895	4	10
4399033.9140288485	464307.45608548773	4	10
4400109.5635625385	460119.58258084423	0	0
4404429.203505299	443785.6636600621	4	10
4400925.07950927	456988.4389440426	0	0
4398722.937605988	465968.21259733645	2	3
4396628.356520502	473452.6843339545	4	7
4398708.735600451	466097.59542033036	2	3
4401115.604345857	456205.1653785789	0	0
4401037.657908261	456648.96733508643	0	0
4399059.485949024	464536.0913006115	2	3
4402553.2963489005	449769.102920129	2	3
4399065.938299965	464680.01812912466	4	7
4397694.716796431	469480.15829738294	4	7
4400102.095755452	460408.3018109435	0	0
4399757.127336189	462186.9413094198	4	10
4399810.758982366	461895.84972734976	4	10
4400401.030970153	459370.26711986074	4	8
4396176.573119277	474348.6109350957	4	10
4396594.949253786	473860.6804150319	2	3
4403711.553537261	446391.13442051224	4	10
4400511.809496394	459059.95729621267	2	3
4404811.832246851	442234.1450451095	0	0
4407341.640185398	430407.0405077488	0	0
4407909.824765034	431054.20115098613	0	0
4401188.027059988	454529.85031203064	0	0
4401508.262064201	455281.468463206	0	0
4400621.3074360965	458755.4023798706	2	3
4399898.112430972	462006.11651568563	4	10
4402375.921287905	451980.0740889703	4	10
4398795.36907119	466113.6157321847	4	7
4405332.604747088	438030.0613832474	2	3
4404793.282883709	442675.9072277129	0	0
4398768.303439808	466250.69344613596	2	3
4399875.63297627	462324.1044289895	4	10
4401459.719256265	455772.4551439567	0	0
4399977.759646612	457747.4499751471	2	3
4398593.681444538	464864.33656819793	4	10
4398200.81898956	465975.68856325705	4	10
4407997.506905815	430930.66331470385	4	10
4399368.3283152925	464417.7526932018	2	3
4396853.813708379	473569.8483692455	0	0
4401099.618062969	457424.9103543456	4	10
4406512.835635338	436524.4653008497	4	10
4394092.372664424	482434.3023249217	4	10
4394257.974949844	483410.47478811035	4	10
4393675.801260479	484084.5186242288	4	10
4401214.61343502	457089.0924622499	4	10
4406040.510608762	438758.9865824185	0	0
4404909.723851148	441741.646831441	0	0
4401419.75106415	456285.8417468133	0	0
4401331.099876147	456737.7959058834	0	0
4399366.574522542	464102.61697060044	4	10
